onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	PD
18.831072	4.042	EXT_OTHER
22.872763	4.22	INT_PERSON
27.092675	1.546	INT_PLACE
28.63916	2.727	INT_PERC
31.366298	1.744	INT_OBJ
33.110523	1.449	INT_PERC
34.559041	2.758	INT_PLACE
37.316649	1.078	INT_PERC
38.3942	2.517	INT_PLACE
40.911231	3.822	INT_PERC
44.733431	0.469	INT_OTHER
45.202365	2.185	INT_PERC
47.3875	0.24	INT_OBJ
47.627724	0.711	INT_PERC
48.338425	3.541	INT_OBJ
51.879544	2.185	INT_PERC
54.064579	1.86	EXT_OTHER
55.92506	1.082	INT_PERC
57.00744	0.452	INT_OBJ
57.459547	2.187	INT_PERC
59.646602	2.494	INT_OBJ
62.140397	3.885	INT_PERC
66.025738	0.529	INT_PERSON
66.554536	5.622	INT_PERC
72.177019	2.982	INT_OBJ
75.159303	2.395	INT_PERC
77.553861	1.798	EXT_OTHER
79.352279	6.822	INT_PERC
86.174744	3.092	INT_OBJ
89.266575	0.389	INT_PERC
89.655691	0.229	INT_OTHER
89.885169	2.125	INT_OBJ
92.010339	4.298	EXT_OTHER
96.307987	1.804	INT_PERC
98.111938	0.174	INT_PERSON
98.285991	0.479	INT_ACT
98.764902	1.325	INT_OBJ
100.090262	13.76	INT_PERC
113.850615	1.024	EXT_REP
114.874945	4.323	INT_OTHER
119.197742	1.046	INT_PERC
120.243512	13.416	EXT_OTHER
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	PD
172.411472	3.041	INT_PERC
175.452478	0.404	INT_PLACE
175.856204	12.229	INT_PERC
188.085484	1.361	INT_PLACE
189.446267	0.289	INT_PERC
189.735609	0.339	INT_PERSON
190.074838	0.77	INT_ACT
190.844835	0.846	EXT_REP
191.691067	14.018	INT_PERC
205.70945	5.092	EXT_OTHER
210.80104	2.902	INT_PERC
213.703297	6.067	INT_OBJ
219.770252	0.871	EXT_OTHER
220.641118	1.91	INT_PLACE
222.551548	3.223	EXT_OTHER
225.774683	1.413	EXT_REP
227.187741	4.232	INT_PERC
231.42004	1.058	INT_OTHER
232.477636	1.719	INT_PERC
234.196965	3.322	INT_OTHER
237.519107	6.797	INT_PERC
244.316199	2.939	INT_OTHER
247.255604	9.25	INT_PERC
256.505388	2.332	EXT_OTHER
258.837728	1.065	INT_OBJ
259.90309	3.063	INT_PERC
262.966414	0.757	INT_PERSON
263.723818	3.744	INT_PERC
267.467323	0.339	INT_PLACE
267.806552	0.717	INT_ACT
268.523176	1.724	EXT_REP
270.247064	1.658	INT_PLACE
271.905344	1.907	INT_PERC
273.812637	1.227	INT_PERSON
275.039848	0.848	INT_ACT
275.88792	2.096	INT_PERC
277.984263	0.583	INT_OTHER
278.567251	0.658	INT_PERC
279.224904	3.629	EXT_REP
282.854152	1.908	EXT_SEM
284.76192	1.593	INT_PERSON
286.355119	0.834	EXT_OTHER
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	PD
326.624872	5.934	INT_OTHER
332.559364	0.944	INT_PLACE
333.503616	2.723	INT_OBJ
336.226597	8.379	INT_PERC
344.605857	0.487	INT_PERSON
345.092997	0.244	INT_ACT
345.336567	8.21	INT_PERC
353.546662	2.876	INT_PLACE
356.422274	2.377	INT_ACT
358.799251	1.42	INT_OBJ
360.219397	4.357	INT_PERC
364.576342	5.063	INT_OBJ
369.639749	7.73	EXT_SEM
377.36965	0.668	INT_PERSON
378.03813	2.555	INT_ACT
380.593066	1.143	INT_PERC
381.736386	1.125	INT_OBJ
382.861588	3.079	EXT_REP
385.940592	7.558	EXT_OTHER
393.498293	7.698	INT_PERC
401.196638	0.898	INT_OTHER
402.094597	3.241	INT_PERC
405.335812	1.001	EXT_REP
406.337269	2.812	INT_PERC
409.14961	1.795	INT_OBJ
410.944894	2.145	EXT_OTHER
413.090019	2.943	INT_PERC
416.03276	4.721	INT_OBJ
420.75367	2.013	INT_PERC
422.766847	8.379	INT_OBJ
431.146042	9.43	INT_PERC
440.576139	0.577	EXT_OTHER
