onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_6mo
17.027372	3.446	EXT_OTHER
20.473736	3.392	INT_TIME
29.315659	1.146	INT_TIME
30.462129	3.073	INT_PERSON
33.534801	1.828	INT_OTHER
35.362503	0.953	INT_PLACE
36.315857	11.416	EXT_SEM
47.731497	4.08	INT_PERC
51.811182	2.457	EXT_REP
54.267902	4.388	EXT_SEM
58.656329	3.324	INT_ACT
61.980111	1.832	INT_PERC
63.81224	3.473	INT_OBJ
67.285076	7.245	EXT_SEM
74.530309	4.066	INT_PERC
78.595945	6.446	INT_EMO
85.042206	4.485	EXT_SEM
89.527003	1.233	EXT_OTHER
90.76009	10.816	EXT_SEM
101.575636	10.595	INT_ACT
112.170406	5.858	INT_OBJ
118.02802	4.262	INT_ACT
122.289995	1.387	INT_PERC
123.676843	1.473	INT_ACT
125.149822	4.24	INT_EMO
129.389361	3.734	INT_ACT
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
172.743465	3.969	INT_TIME
176.712519	4.388	INT_OTHER
181.100688	1.129	INT_PERC
182.230157	0.993	INT_PERSON
183.223208	1.701	INT_PLACE
184.924034	1.776	INT_ACT
186.699742	4.851	INT_PERC
191.551159	8.034	INT_ACT
199.585485	2.573	INT_OTHER
202.158213	0.815	INT_OBJ
202.973339	12.085	INT_EMO
215.05812	2.061	EXT_SEM
217.118967	1.436	INT_PERC
218.555079	2.55	EXT_OTHER
221.105252	5.784	EXT_SEM
226.88881	3.297	INT_PLACE
230.186145	4.131	INT_ACT
234.317537	7.73	INT_EMO
242.04748	16.332	INT_PERC
263.276765	5.506	EXT_OTHER
278.972851	1.96	INT_PERC
280.932855	0.986	INT_EMO
281.91842	1.287	EXT_REP
283.205495	1.728	INT_PERC
284.932997	0.877	INT_OBJ
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_today
326.848372	0.918	INT_TIME
327.766285	0.298	INT_PERC
328.064746	0.779	INT_PLACE
328.843837	3.27	EXT_SEM
332.114259	1.383	INT_ACT
333.497051	0.683	INT_PLACE
334.180167	3.323	INT_OBJ
337.503044	0.279	INT_ACT
337.782409	0.808	INT_OBJ
338.590572	0.341	INT_PERC
338.931272	3.3	INT_OBJ
342.230787	0.479	INT_ACT
342.709699	1.107	INT_OBJ
343.817182	2.383	EXT_OTHER
346.200026	22.65	EXT_SEM
368.850103	1.821	INT_EMO
370.671285	0.339	EXT_REP
371.010514	4.384	INT_ACT
375.394601	8.896	EXT_SEM
384.290389	1.011	INT_PERC
385.301006	0.426	EXT_REP
385.727124	6.341	INT_PERC
392.067866	3.672	INT_ACT
395.739523	0.688	INT_PERC
396.427959	0.858	EXT_REP
397.286009	4.336	INT_ACT
401.622049	0.874	INT_PERC
402.495774	0.748	INT_ACT
403.244074	0.538	INT_OBJ
403.781979	4.139	INT_EMO
407.921171	2.982	INT_ACT
410.903194	0.798	EXT_REP
411.70138	5.084	INT_ACT
416.785273	5.383	EXT_OTHER
422.168547	1.946	INT_PERSON
424.114126	9.031	INT_OBJ
433.144779	1.864	EXT_SEM
435.008788	2.373	EXT_OTHER
