onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_6mo
17.963872	3.47	EXT_OTHER
21.434114	1.946	INT_TIME
23.379693	2.013	INT_ACT
25.392904	1.608	INT_PERSON
27.000479	0.892	INT_PLACE
27.892429	7.167	EXT_SEM
35.059802	1.865	INT_PERC
36.924988	2.015	INT_OBJ
38.940131	4.091	EXT_SEM
43.030834	4.398	INT_PERC
47.428812	1.487	EXT_SEM
48.915433	2.944	INT_OBJ
51.859257	0.659	INT_ACT
52.51776	1.707	INT_PERC
54.224746	1.207	INT_OBJ
55.432003	8.311	INT_PERC
63.742655	2.554	INT_OBJ
66.29685	2.541	INT_PERC
68.837515	0.788	INT_OBJ
69.625724	1.449	INT_PERC
71.075164	0.668	INT_OBJ
71.743645	6.441	INT_PERC
78.184468	0.448	INT_ACT
78.632536	3.566	INT_PLACE
82.198559	0.15	EXT_SEM
82.348219	2.524	INT_PERC
84.872482	11.271	INT_PLACE
96.143794	2.135	INT_PERC
98.278942	1.459	INT_OBJ
99.737578	2.302	INT_PERC
102.03926	0.728	INT_PLACE
102.767604	3.647	INT_PERC
106.41431	1.048	INT_ACT
107.461929	5.665	INT_PERC
113.12729	3.565	INT_ACT
116.692122	1.197	INT_PLACE
117.8894	4.248	INT_PERC
122.137897	2.852	INT_ACT
124.989685	1.756	INT_PERC
126.745694	2.787	INT_PLACE
129.532874	2.733	INT_PERC
132.265945	0.439	INT_PLACE
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_today
171.035287	3.94	EXT_OTHER
174.975058	12.266	EXT_SEM
187.241544	3.663	INT_TIME
190.905018	5.907	INT_PERC
196.812364	3.159	INT_OBJ
199.971267	4.873	EXT_EPI
204.843892	3.025	INT_PERC
207.86917	0.359	INT_OBJ
208.228354	0.479	INT_PERC
208.707265	0.619	INT_OBJ
209.325859	0.439	INT_PERC
209.764862	0.359	INT_OBJ
210.124045	1.511	INT_PERC
211.635163	2.431	INT_OBJ
214.066641	1.895	INT_OTHER
215.961315	24.191	EXT_SEM
240.152085	2.466	EXT_OTHER
242.618434	16.82	EXT_SEM
259.438843	3.859	INT_ACT
263.297491	4.15	EXT_EPI
267.447118	0.988	EXT_OTHER
268.434873	0.758	INT_ACT
269.19315	0.838	INT_PERC
270.031245	0.549	INT_OBJ
270.579998	1.776	EXT_SEM
272.355962	2.363	INT_PLACE
274.718807	1.048	INT_PERC
275.766426	2.104	INT_OBJ
277.870301	2.504	INT_PERC
280.374235	2.971	INT_ACT
283.345308	2.598	INT_OTHER
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_5yr
325.338372	6.957	EXT_OTHER
332.295355	1.866	INT_TIME
334.161115	31.333	EXT_SEM
365.493838	1.599	INT_ACT
367.092404	3.026	INT_OTHER
370.118334	0.499	INT_ACT
370.6172	0.529	INT_PERC
371.145999	0.549	INT_OBJ
371.694751	1.467	INT_PERC
373.161418	0.788	INT_OBJ
373.949627	1.6	INT_PERC
375.549823	0.779	INT_OBJ
376.328725	4.057	EXT_SEM
380.385698	1.478	INT_ACT
381.863832	6.428	INT_EMO
388.291578	3.096	INT_PERSON
391.387749	5.97	EXT_SEM
397.357607	1.41	INT_OTHER
398.76768	0.449	INT_PERC
399.21666	0.409	INT_OTHER
399.62573	4.216	INT_PERC
403.84126	0.978	INT_ACT
404.819038	2.099	INT_PERC
406.91754	14.07	EXT_EPI
420.987427	4.309	INT_EMO
425.296641	2.507	INT_OTHER
427.803433	2.604	INT_PERC
430.407515	4.68	INT_OTHER
435.087229	2.817	_INT_PERC
437.903741	2.219	_EXT_SEM
440.12291	0.499	_INT_PERSON
