onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	PD
17.309772	2.933	INT_OTHER
20.243105	3.773	INT_PERC
24.016525	2.766	INT_OBJ
26.782751	2.505	INT_PERC
29.287373	1.669	INT_OBJ
30.956851	1.686	INT_PERC
32.643019	3.426	INT_OBJ
36.06902	14.77	INT_PERC
50.839333	1.759	INT_OBJ
52.598657	1.068	EXT_OTHER
53.666231	11.856	INT_PERC
65.522509	1.614	INT_OBJ
67.136961	4.394	INT_PERC
71.531292	1.58	INT_OBJ
73.110796	6.549	INT_PERC
79.659796	1.963	EXT_OTHER
81.622944	9.562	INT_PERC
91.185176	0.11	INT_PERSON
91.294926	8.521	INT_PERC
99.815531	3.422	EXT_OTHER
103.237753	5.82	INT_PLACE
109.058019	0.399	INT_OBJ
109.457112	12.02	INT_PERC
121.476895	12.003	INT_PLACE
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	PD
171.252972	3.196	INT_PERC
174.449017	0.489	INT_OTHER
174.937906	4.135	EXT_SEM
179.073378	1.876	INT_PERSON
180.949115	3.161	INT_PERC
184.110025	0.419	INT_OBJ
184.529072	5.228	INT_PERC
189.757279	1.596	INT_PERSON
191.353651	2.877	INT_OTHER
194.230839	2.282	INT_PERSON
196.513147	2.255	INT_PERC
198.768022	8.733	EXT_SEM
207.500805	2.754	INT_OTHER
210.254546	0.449	INT_PERSON
210.703526	5.509	INT_PERC
216.21258	2.046	INT_PERSON
218.258707	3.376	INT_OTHER
221.634725	2.146	INT_ACT
223.781095	1.377	INT_PERC
225.157966	0.668	INT_PLACE
225.826447	1.656	EXT_REP
227.482531	2.413	INT_PERSON
229.895315	1.546	INT_PERC
231.441063	0.559	INT_OBJ
231.999793	1.342	EXT_OTHER
233.3413	0.988	INT_PERSON
234.329055	0.818	INT_PERC
235.147196	0.688	INT_OBJ
235.835631	0.639	INT_PERSON
236.47418	1.487	INT_OBJ
237.961003	1.157	INT_PERC
239.118373	3.689	INT_PERSON
242.807627	5.493	INT_PERC
248.300433	2.105	INT_ACT
250.405837	2.176	INT_PERC
252.581939	3.694	INT_PERSON
256.276302	2	INT_OTHER
258.2765	1.875	INT_OBJ
260.151727	7.002	INT_PERC
267.153997	7.113	INT_PERSON
274.266948	1.045	INT_PERC
275.312186	3.433	EXT_OTHER
278.745358	5.016	INT_OBJ
283.761684	3.94	INT_PERC
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	PD
325.267772	3.493	INT_PERSON
328.761096	0.978	INT_PERC
329.738873	0.539	INT_PERSON
330.277649	2.716	INT_PLACE
332.993615	3.337	INT_PERC
336.330196	2.386	INT_ACT
338.716607	1.287	INT_PERC
340.003682	0.708	INT_OBJ
340.712072	2.267	INT_PERC
342.979285	0.684	EXT_REP
343.663004	1.733	INT_PERC
345.395538	1.337	INT_OBJ
346.732499	1.036	INT_OTHER
347.768725	2.115	INT_ACT
349.884026	1.437	INT_PERC
351.320761	2.648	INT_OTHER
353.968776	3.738	INT_PERC
357.706834	3.146	INT_OBJ
360.852808	1.137	INT_PERC
361.990223	2.706	INT_OBJ
364.695844	5.185	INT_PERC
369.881233	0.14	INT_PERSON
370.020915	0.329	INT_ACT
370.350167	0.768	INT_OBJ
371.118421	2.806	INT_PERC
373.924255	1.859	INT_ACT
375.783111	2.763	INT_PERC
378.546329	1.821	INT_ACT
380.367161	1.227	INT_OBJ
381.594372	0.489	INT_PERC
382.083261	0.649	INT_OBJ
382.731787	1.485	EXT_REP
384.21728	3.361	INT_PERC
387.578646	2.925	INT_OBJ
390.503552	4.623	INT_PERC
395.126172	2.332	INT_OBJ
397.458048	2.543	INT_PERC
400.001357	0.479	INT_PERSON
400.480268	2.794	INT_PERC
403.273919	2.006	INT_ACT
405.279596	2.849	EXT_OTHER
408.128485	3.135	INT_PERC
411.263243	1.672	INT_OBJ
412.935075	2.058	_EXT_OTHER
414.993369	13.148	_INT_PERC
428.141282	3.176	_INT_OBJ
437.402334	0.834	_EXT_OTHER
