onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	PD
17.914972	3.462	INT_PERSON
21.377103	2.971	INT_PLACE
24.347952	1.088	INT_OTHER
25.43548	1.517	INT_PERC
26.952033	5.006	EXT_OTHER
31.957656	4.284	INT_PERC
36.24193	3.265	EXT_SEM
39.506479	2.333	INT_OBJ
41.839209	3.289	INT_PERC
45.127993	3.079	EXT_SEM
48.207372	1.277	INT_OBJ
49.48447	3.412	INT_PERC
52.896004	3.468	INT_OBJ
56.364039	6.62	INT_PERC
62.984378	2.445	INT_OBJ
65.429169	7.545	INT_PERC
72.974504	3.174	INT_PERSON
76.148695	1.935	INT_ACT
78.084089	0.988	EXT_REP
79.071844	3.135	INT_OBJ
82.206783	3.288	INT_PERC
85.49469	3.449	INT_ACT
88.943689	2.196	INT_PERC
91.140085	0.659	INT_OTHER
91.798589	3.391	INT_ACT
95.189468	1.379	INT_OBJ
96.568146	3.281	EXT_SEM
99.849231	6.165	INT_PERC
106.013871	1.437	INT_PERSON
107.450606	2.756	EXT_OTHER
110.206184	4.326	INT_OBJ
114.532221	11.297	INT_PERC
125.829021	2.338	EXT_REP
128.167257	2.772	INT_OBJ
130.939052	4.468	INT_PERC
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	PD
171.476172	5.266	INT_PLACE
176.741998	4.783	INT_PERC
181.524783	1.477	INT_PERSON
183.001427	1.098	INT_ACT
184.098932	1.217	INT_PERC
185.316166	0.429	INT_PERSON
185.745191	0.678	INT_ACT
186.423649	3.425	EXT_REP
189.848922	6.485	INT_PERC
196.333677	10.037	EXT_OTHER
206.370179	2.452	EXT_REP
208.822226	4.771	INT_EMO
213.593695	6.33	EXT_SEM
219.923662	3.213	INT_PLACE
223.136579	3.61	INT_PERC
226.74623	0.529	INT_PLACE
227.275028	6.09	INT_PERC
233.364911	7.373	EXT_REP
240.737462	4.049	INT_PERC
244.786271	5.794	INT_PERSON
250.579786	1.457	INT_PERC
252.036475	3.724	INT_ACT
255.760916	0.758	INT_PERSON
256.519192	1.688	INT_ACT
258.207451	5.137	INT_PERC
263.344488	2.475	EXT_OTHER
265.819232	4.968	INT_PERC
270.787695	5.545	INT_PERSON
276.333158	2.313	INT_PERC
278.645739	0.529	INT_PERSON
279.174537	1.487	EXT_OTHER
280.661158	2.889	INT_PERC
283.549683	0.788	INT_OTHER
284.337892	2.819	INT_EMO
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	PD
325.186372	1.417	INT_PERC
326.603152	0.708	INT_PERSON
327.311542	0.978	INT_PERC
328.28932	0.439	INT_PERSON
328.728322	3.552	INT_PERC
332.280051	0.678	INT_OBJ
332.958509	5.903	EXT_SEM
338.861494	3.173	INT_OTHER
342.034283	2.508	INT_ACT
344.542379	0.649	INT_OBJ
345.190905	1.645	INT_PERC
346.836294	1.906	INT_ACT
348.741963	4.199	INT_PERC
352.940797	0.748	INT_OBJ
353.689096	3.056	INT_PERC
356.745554	1.772	INT_PERSON
358.517488	1.217	INT_ACT
359.734721	5.715	INT_PERC
365.449711	2.778	INT_ACT
368.227319	0.858	INT_PERC
369.085369	2.261	INT_PERSON
371.346745	1.197	INT_ACT
372.544024	0.529	INT_PERC
373.072822	1.404	INT_PERSON
374.476772	1.626	INT_PERC
376.103076	0.479	INT_OBJ
376.581988	5.916	EXT_REP
382.497948	2.778	INT_PERSON
385.276285	4.495	INT_PERC
389.771038	7.769	EXT_OTHER
397.539902	3.107	INT_PERSON
400.646902	5.908	INT_PERC
406.554703	2.156	INT_ACT
408.710766	4.474	INT_PERSON
413.184987	4.086	INT_ACT
417.270797	3.594	INT_PERC
420.864913	5.432	EXT_SEM
426.296945	2.361	INT_PLACE
428.657772	3.243	INT_OBJ
431.900402	3.578	INT_TIME
435.477974	5.839	INT_OTHER
