onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_5yr
18.009258	4.972	INT_TIME
22.981421	0.415	INT_PERSON
23.39626	0.209	INT_ACT
23.604904	1.097	INT_PLACE
24.701644	7.26	EXT_OTHER
31.961943	3.977	INT_PERC
35.93903	4.233	INT_ACT
40.171688	2.248	INT_OTHER
42.419495	0.911	INT_EMO
43.330015	2.448	INT_OBJ
45.778474	0.723	INT_ACT
46.50099	0.06	INT_OBJ
46.560854	1.502	INT_ACT
48.063234	3.983	INT_EMO
52.046483	1.307	INT_ACT
53.353512	1.018	INT_OBJ
54.371199	1.596	INT_ACT
55.967571	2.367	INT_OBJ
58.334399	1.736	EXT_REP
60.070453	1.966	INT_ACT
62.035986	0.918	INT_PLACE
62.9539	0.81	INT_ACT
63.763478	1.241	INT_OBJ
65.004735	4.165	INT_ACT
69.169773	0.943	INT_OTHER
70.112295	0.055	INT_PERC
70.167505	5.717	INT_ACT
75.884512	3.911	EXT_SEM
79.795623	5.397	INT_EMO
85.192574	4.646	INT_ACT
89.838615	2.125	INT_OBJ
91.963785	2.883	INT_PERC
94.847231	2.893	INT_ACT
97.740655	3.293	INT_OBJ
101.033172	2.392	INT_OTHER
103.42498	0.477	EXT_OTHER
103.901557	0.913	INT_PERC
104.814578	1.028	INT_OBJ
105.842243	1.244	INT_ACT
107.085806	3.007	INT_PERC
110.093057	0.439	INT_OBJ
110.532059	0.748	INT_PERC
111.280358	0.479	INT_PERSON
111.75927	8.269	INT_ACT
120.028063	0.419	INT_OTHER
120.447111	1.337	INT_PLACE
121.784072	3.096	INT_PERSON
124.879722	4.879	INT_ACT
129.758633	0.469	INT_PLACE
130.227567	0.748	INT_OBJ
130.975867	1.201	INT_ACT
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_today
174.223931	2.051	INT_TIME
176.275358	0.672	INT_ACT
176.947086	0.732	INT_PERSON
177.679323	0.206	INT_ACT
177.884891	0.404	INT_PLACE
178.288527	3.345	INT_ACT
181.633181	3.99	INT_EMO
185.623549	9.569	EXT_SEM
195.192365	1.626	INT_EMO
196.818669	1.107	INT_ACT
197.926152	0.459	INT_OBJ
198.385109	1.596	INT_ACT
199.981481	1.147	INT_OBJ
201.128873	2.184	INT_PERSON
203.312408	6.336	INT_ACT
209.648534	5.993	INT_PERC
215.641709	2.934	INT_TIME
218.576171	2.663	INT_ACT
221.239477	3.823	INT_EMO
225.062738	3.363	INT_ACT
228.425326	1.54	INT_PLACE
229.964999	2.205	INT_ACT
232.169987	0.609	INT_PERSON
232.778604	5.409	INT_ACT
238.187475	3.172	INT_PLACE
241.359711	3.123	INT_ACT
244.482613	2.878	INT_PERSON
247.36044	3.003	INT_ACT
250.363617	2.421	INT_PERC
252.784924	13.113	INT_ACT
265.897859	0.868	INT_OBJ
266.765886	1.018	INT_ACT
267.783573	3.392	INT_OBJ
271.175863	9.185	INT_ACT
280.36121	0.981	INT_OBJ
281.341838	3.729	EXT_REP
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_6mo
325.800403	3.034	INT_TIME
328.834053	0.648	INT_PERC
329.482331	0.814	INT_PERSON
330.296128	0.602	INT_PLACE
330.897855	0.617	INT_ACT
331.515099	0.102	INT_PLACE
331.617087	2.883	INT_ACT
334.500332	10.084	EXT_SEM
344.584605	1.57	EXT_REP
346.154594	3.821	INT_ACT
349.975997	7.122	EXT_SEM
357.097558	2.869	INT_ACT
359.966212	0.639	INT_PLACE
360.604761	1.247	INT_ACT
361.851926	14.227	INT_PLACE
376.078786	2.135	EXT_SEM
378.213934	1.932	INT_ACT
380.145906	0.898	INT_PLACE
381.043865	1.357	EXT_REP
382.400781	0.573	INT_ACT
382.973328	2.355	INT_PLACE
385.328484	6.951	INT_OBJ
392.279877	1.936	INT_ACT
394.215478	2.686	INT_PLACE
396.901616	4.823	INT_PERSON
401.724959	11.326	INT_ACT
413.050936	2.219	INT_EMO
415.270324	0.768	INT_PERSON
416.038578	0.529	INT_ACT
416.567376	1.457	INT_OBJ
418.024065	3.748	EXT_SEM
421.772245	2.837	INT_PERSON
424.609038	8.58	INT_ACT
433.189537	0.688	INT_OTHER
433.87737	1.126	INT_ACT
435.003237	4.509	INT_PERC
439.512256	1.537	INT_EMO
