onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_today
18.241157	1.789	INT_TIME
20.029724	4.013	INT_ACT
24.042811	0.649	INT_PLACE
24.691337	6.777	EXT_EPI
31.468195	1.874	INT_ACT
33.34268	3.329	INT_OBJ
36.672068	0.938	INT_PERC
37.609937	0.708	INT_OBJ
38.318327	3.121	INT_EMO
41.439065	3.662	INT_ACT
45.100743	3.801	INT_OBJ
48.902104	2.145	INT_ACT
51.046899	1.247	INT_PERC
52.294065	9.501	INT_OBJ
61.795186	0.489	INT_ACT
62.284075	3.293	INT_OBJ
65.576592	1.027	INT_PERC
66.603826	0.888	INT_OBJ
67.491808	2.691	INT_ACT
70.183267	2.145	INT_OBJ
72.328392	2.064	INT_EMO
74.392026	6.5	INT_ACT
80.892313	1.078	INT_OBJ
81.969864	0.549	INT_OTHER
82.518616	3.777	INT_ACT
86.295531	0.309	INT_OBJ
86.604828	2.325	INT_TIME
88.929545	9.388	INT_ACT
98.317952	0.729	INT_OBJ
99.046552	1.776	INT_ACT
100.822515	0.5	INT_OTHER
101.32203	2.157	EXT_SEM
103.478721	5.123	INT_ACT
108.601857	0.354	INT_OBJ
108.956027	8.246	INT_ACT
117.202311	1.517	INT_OBJ
118.718864	1.008	INT_OTHER
119.726574	6.974	INT_PERC
126.700724	0.543	INT_EMO
127.243543	0.683	INT_OTHER
127.926141	2.727	INT_PERC
130.652876	3.341	INT_OBJ
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_6mo
170.775012	8.556	INT_TIME
179.331026	0.718	INT_ACT
180.049393	2.085	INT_PLACE
182.134654	4.705	INT_PERSON
186.839949	1.797	INT_PLACE
188.636934	3.723	INT_ACT
192.360391	0.589	INT_PERC
192.949054	1.511	INT_TIME
194.460513	2.977	EXT_SEM
197.43706	3.522	EXT_REP
200.959102	1.337	INT_PLACE
202.296064	0.589	INT_PERC
202.884726	1.078	INT_PLACE
203.962277	2.506	INT_ACT
206.468005	2.051	INT_OTHER
208.518535	2.185	INT_PERSON
210.703569	9.147	INT_ACT
219.850103	3.876	EXT_SEM
223.726166	1.307	INT_OTHER
225.033196	2.63	INT_ACT
227.662916	3.59	EXT_SEM
231.252841	1.979	EXT_EPI
233.232188	0.798	INT_OTHER
234.030374	1.846	EXT_REP
235.876179	6.124	INT_ACT
242.000452	2.129	EXT_EPI
244.129936	2.454	INT_ACT
246.584349	6.907	INT_PERC
253.491607	0.463	INT_ACT
253.954863	0.243	INT_PERC
254.197699	0.325	INT_OBJ
254.522726	2.929	INT_ACT
257.451249	0.654	INT_OBJ
258.105038	4.136	EXT_SEM
262.241042	2.569	INT_PERSON
264.810019	0.66	INT_ACT
265.469667	1.666	INT_PERC
267.13588	1.157	EXT_OTHER
268.29325	6.079	INT_ACT
274.3723	1.107	INT_OBJ
275.479783	1.598	INT_ACT
277.077694	2.209	INT_OBJ
279.286684	1.137	EXT_OTHER
280.424099	1.018	INT_OBJ
281.441786	5.72	INT_ACT
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_5yr
324.10356	3.813	INT_ACT
327.916696	0.933	INT_TIME
328.849197	3.097	EXT_OTHER
331.946149	1.307	INT_ACT
333.253178	2.674	EXT_OTHER
335.927471	2.185	INT_TIME
338.112505	3.156	INT_PERSON
341.268856	6.037	INT_ACT
347.305419	1.868	EXT_OTHER
349.173624	1.028	INT_ACT
350.201288	1.32	EXT_REP
351.521709	3.359	EXT_SEM
354.880653	1.537	INT_ACT
356.417161	1.458	INT_EMO
357.874793	0.738	INT_ACT
358.613115	0.938	INT_PERSON
359.550984	0.529	INT_OTHER
360.079782	4.012	EXT_SEM
364.091832	2.704	INT_EMO
366.795687	2.697	INT_ACT
369.492368	0.749	INT_PERSON
370.241326	5.324	INT_ACT
375.565755	1.497	INT_OBJ
377.062354	2.816	INT_ACT
379.878521	2.055	INT_OBJ
381.93385	2.628	INT_EMO
384.561355	7.343	INT_ACT
391.904666	0.688	INT_PERC
392.593101	1.447	INT_OBJ
394.039813	21.441	INT_ACT
415.480569	1.798	INT_EMO
417.278972	0.908	EXT_EPI
418.186908	0.828	EXT_OTHER
419.015026	0.708	EXT_EPI
419.723416	3.471	EXT_OTHER
423.194865	1.108	INT_ACT
424.30308	1.575	INT_PERC
425.877859	0.918	INT_PLACE
426.796219	2.676	EXT_REP
429.471939	1.286	INT_PERC
430.758089	0.808	INT_OBJ
431.56585	8.519	INT_TIME
