onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	PD
17.374844	4.316	INT_PERSON
21.690816	4.081	INT_ACT
25.771542	1.947	INT_PERC
27.718252	9.128	INT_OBJ
36.846372	1.417	INT_PERC
38.263152	1.233	INT_OBJ
39.49635	1.64	INT_PERC
41.136621	4.608	INT_OBJ
45.744531	4.382	INT_PERSON
50.126191	2.285	INT_ACT
52.410998	1.247	INT_PERC
53.658163	2.444	INT_OBJ
56.102608	2.494	INT_PERC
58.596939	0.984	INT_PERSON
59.580979	3.732	INT_PERC
63.313093	3.854	INT_PERSON
67.16746	1.387	INT_PERC
68.554308	0.499	INT_OBJ
69.053175	1.586	INT_PERC
70.639569	1.167	INT_OBJ
71.806916	1.566	INT_PERSON
73.373356	1.377	INT_PERC
74.750227	2.824	INT_OBJ
77.57381	3.334	INT_PLACE
80.908166	9.427	INT_PERC
90.335076	4.869	EXT_REP
95.203871	10.846	INT_PERC
106.049437	5.703	INT_OBJ
111.752924	3.703	INT_PLACE
115.456015	4.162	INT_PERC
119.618254	1.187	INT_OBJ
120.805556	1.352	INT_PERC
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	PD
171.668816	2.341	EXT_OTHER
174.009751	0.469	INT_PERSON
174.478685	1.447	INT_ACT
175.925397	1.1	INT_PLACE
177.025608	0.556	INT_ACT
177.581633	0.494	INT_OBJ
178.075655	3.567	INT_OTHER
181.642404	4.081	INT_PERC
185.723129	1.976	INT_OBJ
187.698639	9.788	INT_PERC
197.486395	1.417	INT_OTHER
198.903175	6.785	INT_PERSON
205.687755	3.113	INT_PERC
208.80068	0.838	INT_PERSON
209.638776	1.327	INT_PERC
210.96576	1.038	INT_PERSON
212.003401	12.522	INT_ACT
224.524943	3.851	EXT_REP
228.37619	2.898	INT_PERC
231.273816	1.92	INT_OBJ
233.194196	4.041	INT_PERC
237.235116	1.866	INT_OBJ
239.101523	1.617	INT_PERC
240.718744	10.106	INT_OBJ
250.82517	4.431	EXT_REP
255.255892	3.52	INT_PERC
258.775417	1.481	EXT_EPI
260.256074	3.717	EXT_REP
263.972934	4.352	INT_PERC
268.325397	2.654	EXT_SEM
270.979365	2.035	EXT_REP
273.014739	4.788	INT_OBJ
277.803121	9.968	INT_PERC
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	PD
326.317732	5.248	INT_PLACE
331.565805	5.208	INT_PERC
336.773968	0.579	INT_OBJ
337.352653	1.956	EXT_EPI
339.308209	2.524	EXT_OTHER
341.832472	6.515	EXT_EPI
348.347664	6.256	INT_PLACE
354.603447	0.968	INT_PERSON
355.571247	0.678	INT_ACT
356.249705	2.326	INT_OBJ
358.57556	11.081	INT_PERC
369.656838	4.323	INT_OBJ
373.97941	0.788	EXT_REP
374.767619	3.431	INT_PERC
378.198916	2.635	INT_PERSON
380.833832	2.345	INT_ACT
383.178503	7.204	EXT_REP
390.382132	2.564	INT_PERC
392.946304	2.464	INT_PERSON
395.410703	1.586	INT_ACT
396.997098	1.616	INT_PERC
398.613424	0.559	INT_ACT
399.172154	0.579	INT_PERC
399.750839	1.426	INT_OBJ
401.176367	1.373	INT_PERC
402.549271	0.869	INT_PERSON
403.41877	0.646	EXT_OTHER
404.064537	9.976	INT_PERC
414.040527	10.035	INT_OBJ
424.075556	3.223	INT_PERC
427.298231	4.779	EXT_SEM
432.07737	2.145	INT_TIME
434.222494	2.464	INT_ACT
436.686893	1.227	INT_OTHER
437.914104	3.562	INT_PERC
