onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_6mo
18.020972	2.888	EXT_OTHER
20.908731	1.543	INT_OTHER
22.452151	3.649	INT_TIME
26.101624	2.664	INT_PERSON
28.766057	2.112	EXT_SEM
30.878351	1.993	INT_PERSON
32.870969	5.587	INT_PLACE
38.458002	2.644	EXT_SEM
41.101866	2.75	INT_ACT
43.851809	0.574	INT_PERC
44.425346	1.189	EXT_SEM
45.614385	3.15	INT_ACT
48.764137	0.818	INT_PLACE
49.581809	1.207	EXT_REP
50.788437	0.733	INT_ACT
51.521576	0.644	INT_PERSON
52.165308	1.365	EXT_SEM
53.530582	1.763	INT_PERC
55.293158	5.033	EXT_SEM
60.325936	3.619	INT_PERC
63.944925	2.69	INT_PLACE
66.635379	1.817	INT_OTHER
68.452224	4.635	INT_PERC
73.087147	2.325	INT_OBJ
75.412153	2.019	INT_PERC
77.431189	1.613	INT_OBJ
79.044391	3.889	INT_PERSON
82.933081	1.543	INT_PERC
84.476501	0.513	INT_OTHER
84.98942	11.857	EXT_EPI
96.846902	0.986	INT_ACT
97.833357	3.546	EXT_EPI
101.379354	2.053	EXT_REP
103.432012	7.19	EXT_EPI
110.621805	2.356	INT_ACT
112.977813	3.069	INT_PERC
116.04727	1.525	EXT_EPI
117.572661	1.956	INT_PERC
119.528216	3.133	INT_EMO
122.660749	4.559	EXT_REP
127.219693	4.326	EXT_OTHER
131.545956	1.231	INT_PERC
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
172.041572	9.022	EXT_OTHER
181.063871	5.101	EXT_SEM
186.165083	3.341	INT_PERSON
189.506316	0.41	INT_PLACE
189.916275	3.655	EXT_SEM
193.571156	3.828	INT_EMO
197.398816	0.769	INT_ACT
198.168194	2.755	INT_PERC
200.923364	2.019	INT_OBJ
202.942467	3.157	EXT_OTHER
206.099199	5.34	INT_PERC
211.438778	2.846	INT_PLACE
214.284885	4.272	EXT_EPI
218.556796	3.499	INT_PERC
222.055457	0.428	INT_OBJ
222.483651	0.415	INT_PERC
222.898649	0.608	INT_OBJ
223.506489	2.431	INT_PERSON
225.93742	3.992	INT_PERC
229.929623	0.887	INT_OBJ
230.816343	3.611	EXT_OTHER
234.427375	0.749	INT_PERSON
235.176225	0.744	EXT_OTHER
235.920615	4.057	INT_PERSON
239.977338	2.673	EXT_SEM
242.650436	5.236	EXT_REP
247.88596	1.184	INT_PLACE
249.070336	3.997	INT_ACT
253.067345	0.825	INT_PERC
253.892678	0.914	INT_OBJ
254.806606	1.695	EXT_OTHER
256.501186	2.074	INT_OBJ
258.575155	1.515	INT_EMO
260.090597	2.918	EXT_SEM
263.008968	6.391	EXT_OTHER
269.4002	3.74	EXT_EPI
273.139891	2.73	EXT_OTHER
275.870261	2.772	EXT_EPI
278.642598	8.122	EXT_REP
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_today
325.618372	3.463	INT_TIME
329.081258	5.016	INT_PLACE
334.097427	2.975	INT_OTHER
337.072323	2.769	EXT_REP
339.841397	1.9	INT_ACT
341.741367	3.411	INT_PLACE
345.15264	3.355	INT_ACT
348.507505	7.233	EXT_SEM
355.740681	0.942	INT_EMO
356.682587	3.043	INT_ACT
359.725524	2.427	EXT_REP
362.152741	7.605	INT_PLACE
369.75746	1.767	EXT_SEM
371.5247	1.091	INT_PERC
372.615818	0.242	INT_PERSON
372.858289	1.393	INT_ACT
374.251648	3.123	EXT_SEM
377.374905	2.988	INT_PERC
380.362624	1.007	INT_PERSON
381.369811	2.302	INT_ACT
383.67224	1.722	INT_OTHER
385.394281	1.283	INT_ACT
386.677472	5.076	INT_OTHER
391.753675	2.117	INT_PERC
393.870632	0.382	INT_PERSON
394.25299	1.643	INT_ACT
395.89638	0.849	INT_PERC
396.745361	3.269	EXT_OTHER
400.014301	3.826	EXT_EPI
403.840621	9.305	EXT_OTHER
413.145271	3.227	EXT_EPI
416.371802	1.485	INT_PERC
417.856736	1.234	EXT_SEM
419.090262	0.41	INT_ACT
419.500597	1.932	EXT_OTHER
421.43241	2.993	EXT_SEM
424.425318	0.543	INT_ACT
424.968398	0.702	INT_EMO
425.670312	0.505	INT_OTHER
426.175654	3.583	EXT_EPI
429.759022	5.072	EXT_SEM
434.831271	4.9	EXT_EPI
439.731131	1.019	EXT_OTHER
