onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_today
18.810426	4.218	INT_PLACE
23.028196	1.926	INT_TIME
24.953974	3.272	INT_ACT
28.226119	0.135	INT_OBJ
28.361343	5.35	INT_PLACE
33.711338	2.341	INT_OTHER
36.052624	7.678	INT_PLACE
43.730308	1.698	INT_ACT
45.428232	1.55	INT_PLACE
46.977923	1.483	INT_OBJ
48.460725	5.675	INT_PLACE
54.136222	5.577	INT_OTHER
59.712856	2.079	EXT_REP
61.792198	2.69	INT_ACT
64.482656	1.571	EXT_REP
66.054053	4.898	INT_ACT
70.95202	1.788	INT_PERSON
72.739785	5.444	INT_ACT
78.183864	4.004	EXT_EPI
82.188244	3.799	INT_ACT
85.987712	6.215	EXT_EPI
92.202669	3.855	INT_EMO
96.05795	3.236	INT_ACT
99.294002	1.694	INT_PERSON
100.987578	1.562	INT_ACT
102.549649	3.523	INT_OBJ
106.072452	11.815	EXT_REP
117.887582	3.335	INT_OBJ
121.22279	0.718	INT_PERC
121.941157	0.839	INT_OTHER
122.779907	1.831	INT_PERC
124.610561	0.939	INT_OTHER
125.549123	1.977	INT_PERC
127.526193	1.343	INT_OTHER
128.868953	3.87	EXT_REP
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
173.177872	4.489	INT_PERSON
177.667288	2.527	INT_ACT
180.19458	7.089	INT_TIME
187.283387	5.395	EXT_SEM
192.678373	3.422	INT_PERSON
196.100058	0.636	INT_PERC
196.736139	2.254	INT_PERSON
198.990317	1.199	INT_ACT
200.189421	0.979	INT_PLACE
201.16863	3.486	EXT_REP
204.654804	4.42	INT_ACT
209.074542	1.958	INT_OTHER
211.03296	1.243	INT_PERC
212.276172	2.906	INT_TIME
215.18186	4.96	EXT_REP
220.141702	8.244	INT_OBJ
228.385227	1.52	INT_ACT
229.905333	16.574	EXT_SEM
246.479361	2.777	EXT_OTHER
249.255998	2	INT_ACT
251.256382	1.993	INT_PLACE
253.249432	4.725	INT_OTHER
257.974047	2.65	INT_PERC
260.623645	0.682	INT_PLACE
261.305626	8.099	INT_PERC
269.404512	7.339	EXT_REP
276.743332	3.236	INT_ACT
279.979588	4.457	INT_EMO
284.437031	2.746	INT_OBJ
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_6mo
334.527154	3.59	INT_ACT
338.117636	3.087	INT_PLACE
341.204476	5.054	INT_TIME
346.258898	3.596	INT_PERSON
349.855042	1.184	INT_OTHER
351.039258	8.815	EXT_SEM
359.85391	2.804	INT_PERSON
362.65827	6.074	INT_ACT
368.732609	4.474	INT_PLACE
373.206284	0.678	INT_OBJ
373.884742	0.571	INT_ACT
374.45594	15.07	INT_PERC
389.525917	4.67	INT_OTHER
394.196412	11.379	EXT_SEM
405.575419	0.12	INT_OBJ
405.695147	0.532	INT_ACT
406.227102	1.282	INT_OBJ
407.509399	1.663	INT_OTHER
409.172603	5.448	INT_TIME
414.620613	2.791	INT_ACT
417.411205	2.569	INT_PLACE
419.980463	0.565	INT_PERC
420.54584	3.006	INT_PLACE
423.552245	3.613	INT_ACT
427.165679	2.891	INT_PLACE
430.056232	5.55	INT_PERC
435.605987	5.289	EXT_REP
