onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	PD
18.959638	7.029	INT_OTHER
25.989056	4.578	INT_PLACE
30.567106	5.638	INT_OBJ
36.205466	2.76	INT_PERC
38.965156	0.913	INT_OBJ
39.87826	14.972	EXT_SEM
54.849998	3.417	INT_OTHER
58.266604	5.106	INT_OBJ
63.372802	3.299	EXT_OTHER
66.672175	5.823	EXT_SEM
72.495636	2.667	INT_PERC
75.163115	3.45	EXT_SEM
78.613175	2.676	INT_PERC
81.288774	0.419	INT_OBJ
81.707821	0.601	INT_PERC
82.309106	8.341	EXT_SEM
90.649737	4.067	INT_PERC
94.716569	11.465	EXT_SEM
106.181143	3.213	INT_OTHER
109.393882	5.455	EXT_SEM
114.84912	3.679	INT_PERC
118.528186	2.648	INT_OBJ
121.176547	4.628	INT_PERC
125.804971	6.787	EXT_SEM
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	PD
173.574272	3.004	INT_OTHER
176.578049	2.772	EXT_SEM
179.350199	1.772	INT_PERC
181.122101	0.639	INT_PERSON
181.760918	2.591	INT_PERC
184.352264	15.352	INT_ACT
199.704338	3.595	EXT_OTHER
203.299692	5.802	INT_OTHER
209.101872	5.339	INT_PLACE
214.440662	3.433	EXT_OTHER
217.873916	2.676	INT_PERC
220.550033	3.18	INT_PERSON
223.729953	10.745	EXT_SEM
234.474856	1.86	INT_PERC
236.335353	16.393	EXT_SEM
252.72814	2.944	INT_PERC
255.671933	0.868	INT_PLACE
256.540311	5.645	INT_PERC
262.185433	6.732	INT_PERSON
268.917454	4.899	INT_PERC
273.816081	0.77	INT_OBJ
274.585927	13.064	EXT_OTHER
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	PD
327.052896	2.56	INT_OTHER
329.612829	2.752	INT_PERC
332.364887	0.983	INT_PERSON
333.347813	0.774	INT_PERC
334.121855	0.629	INT_PERSON
334.751346	1.25	EXT_SEM
336.001004	3.396	INT_ACT
339.397489	3.674	INT_PERSON
343.071451	7.048	EXT_SEM
350.119189	3.695	INT_OBJ
353.813898	4.484	INT_PERC
358.298334	1.72	INT_OBJ
360.018421	4.661	EXT_SEM
364.679133	1.77	INT_OBJ
366.448874	2.498	INT_PERC
368.946567	5.832	INT_ACT
374.778971	1.956	EXT_REP
376.735033	2.075	INT_ACT
378.810023	0.909	INT_OBJ
379.719289	4.019	INT_PERSON
383.738034	7.256	INT_PERC
390.993713	1.415	INT_PERSON
392.408375	2.25	INT_PERC
394.658753	3.14	EXT_SEM
397.798508	6.953	INT_PERC
404.751346	0.459	INT_OTHER
405.210303	6.619	EXT_SEM
411.829517	5.853	INT_PERC
417.682811	0.877	INT_OBJ
418.559436	2.401	INT_PERC
420.960829	11.236	EXT_SEM
432.19653	1.282	EXT_OTHER
433.478828	7.834	INT_PERC
