onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	PD
17.705072	2.213	INT_OBJ
19.91771	1.579	INT_PERC
21.496256	1.172	INT_OBJ
22.668107	3.322	EXT_SEM
25.990556	1.646	INT_PLACE
27.636907	1.517	INT_PERC
29.15346	2.355	INT_PLACE
31.508661	2.157	INT_PERC
33.66524	0.519	INT_PERSON
34.184061	1.596	INT_ACT
35.780433	0.569	EXT_REP
36.34914	7.673	EXT_OTHER
44.02203	3.921	INT_PERSON
47.943019	1.937	INT_OBJ
49.879948	0.292	INT_PLACE
50.171856	10.997	INT_PERC
61.168475	0.598	INT_OBJ
61.766475	2.764	INT_PERC
64.530292	7.163	EXT_OTHER
79.380334	10.87	EXT_OTHER
90.250386	1.873	INT_PERC
92.123828	0.903	INT_OBJ
93.026412	2.032	INT_PERC
95.058254	1.96	INT_OBJ
97.018675	3.581	EXT_OTHER
127.354969	2.787	INT_OTHER
130.142386	4.013	INT_TIME
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	PD
171.662272	0.747	INT_PERC
172.409416	0.858	INT_OBJ
173.26739	0.755	INT_PERC
174.02278	0.637	INT_PERSON
174.659349	1.788	INT_ACT
176.447488	6.296	INT_PERC
182.743987	4.385	INT_PERSON
187.128814	0.494	INT_PERC
187.623082	0.886	INT_OBJ
188.509033	2.826	INT_PERC
191.33475	0.923	EXT_REP
192.258004	10.639	INT_PERC
202.897482	0.872	EXT_REP
203.769444	1.72	INT_OBJ
205.489492	1.292	INT_PERC
206.781115	3.839	EXT_OTHER
210.620441	2.737	INT_PERC
213.357564	9.567	EXT_SEM
222.924129	1.665	INT_PERC
224.588784	6.39	EXT_SEM
230.978658	4.802	INT_PERSON
235.780226	1.689	INT_ACT
237.469046	6.454	INT_PERC
243.923427	0.877	EXT_OTHER
244.800052	1.753	INT_PERC
246.553303	4.549	EXT_REP
251.101853	1.096	INT_OTHER
252.197635	0.56	INT_ACT
252.757183	3.579	INT_PERC
256.335716	0.163	INT_PERSON
256.498917	1.058	INT_PERC
257.557395	3.165	INT_OBJ
260.721898	7.948	INT_PERC
268.669838	3.095	INT_OBJ
271.764455	5.702	INT_PERC
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	PD
326.006072	4.129	INT_OTHER
330.135073	0.667	INT_ACT
330.802186	0.678	INT_PERSON
331.480644	2.541	INT_PERC
334.021932	1.626	INT_PERSON
335.648355	0.967	INT_PERC
336.615661	1.993	INT_OBJ
338.609122	0.928	INT_ACT
339.537013	7.577	INT_PERC
347.114073	5.516	INT_PERSON
352.629892	5.536	INT_OBJ
358.166056	0.678	INT_PERC
358.844208	4.453	EXT_SEM
363.29697	2.014	INT_OBJ
365.311343	5.602	INT_PERC
370.913547	0.938	INT_PERSON
371.851416	3.734	INT_PERC
375.585475	4.219	INT_OTHER
379.804777	3.244	INT_PERC
383.048279	1.264	INT_PERSON
384.311925	2.089	INT_PERC
386.400905	11.086	INT_ACT
397.487214	13.087	INT_PERC
410.574568	2.591	INT_PLACE
413.165122	6.184	INT_PERC
439.147263	2.791	INT_PERC
