onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_5yr
21.469585	1.537	EXT_OTHER
23.006093	0.708	INT_TIME
23.714483	1.566	INT_PLACE
25.280922	0.948	INT_PERSON
26.228768	4.155	INT_OTHER
30.384172	2.712	INT_PERC
33.096197	1.936	INT_PERSON
35.031798	2.576	INT_PLACE
37.607558	6.309	EXT_SEM
43.916252	2.734	EXT_OTHER
46.650248	13.432	INT_ACT
60.08186	1.061	INT_PERC
61.142892	1.245	INT_PERSON
62.387773	5.763	EXT_REP
68.150276	1.746	INT_ACT
69.896307	0.758	INT_OBJ
70.654584	1.107	INT_PERSON
71.762067	3.983	INT_ACT
75.744736	3.598	INT_EMO
79.342348	4.19	INT_PLACE
83.532825	6.562	INT_ACT
90.094746	1.972	INT_PERC
92.067058	4.549	INT_PLACE
96.615916	1.759	INT_ACT
98.375299	0.948	INT_PERSON
99.323144	2.203	EXT_REP
101.526305	2.315	INT_ACT
103.840805	4.283	INT_EMO
108.123883	4.92	INT_ACT
113.044138	1.477	INT_PERSON
114.520782	2.213	INT_EMO
116.733827	4.799	INT_ACT
121.533167	0.908	INT_PERC
122.441104	5.06	EXT_SEM
127.501591	5.573	EXT_REP
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_today
176.267213	3.278	EXT_SEM
179.545588	2.464	INT_TIME
182.009589	1.187	INT_PERC
183.196891	1.55	INT_ACT
184.746641	1.542	EXT_REP
186.288477	0.319	INT_ACT
186.607751	0.629	INT_OBJ
187.236322	1.088	EXT_REP
188.324296	0.721	INT_ACT
189.044997	8.97	EXT_REP
198.014884	31.913	EXT_SEM
229.927643	2.659	INT_ACT
232.586896	6.618	EXT_SEM
239.204875	7.555	EXT_OTHER
246.75967	1.287	INT_PERSON
248.046745	2.532	INT_OBJ
250.578709	1.815	EXT_REP
252.394098	6.025	INT_OBJ
258.419554	0.988	EXT_REP
264.645788	9.219	EXT_REP
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_6mo
326.797407	7.896	EXT_SEM
334.693743	3.955	EXT_REP
338.648843	1.706	EXT_SEM
340.354965	4.078	INT_TIME
344.43286	1.527	INT_OTHER
345.959391	4.167	INT_PERC
350.126049	2.395	INT_OBJ
352.520607	1.876	INT_OTHER
354.396344	2.115	EXT_REP
356.511048	6.504	INT_PERSON
363.015441	1.137	INT_PLACE
364.152856	4.922	EXT_SEM
369.074565	10.726	INT_PERC
379.800587	3.679	EXT_OTHER
383.479654	3.385	INT_PERC
386.864192	3.063	INT_ACT
389.927008	0.459	INT_PERSON
390.385965	0.958	INT_PERC
391.343788	0.668	INT_ACT
392.012272	0.11	INT_OBJ
392.122023	0.659	INT_ACT
392.780526	3.564	INT_PERSON
396.344324	4.667	INT_ACT
401.011737	5.682	INT_OTHER
406.694123	4.419	INT_PERC
411.112799	0.497	INT_OBJ
411.609585	1.317	INT_PERC
412.926592	0.771	INT_OBJ
413.697536	3.076	EXT_OTHER
416.773862	3.572	INT_OTHER
420.345417	2.158	INT_ACT
422.503342	3.951	INT_EMO
426.454363	3.006	EXT_REP
429.46031	3.732	INT_ACT
433.192674	5.626	INT_PERC
438.818812	4.605	EXT_SEM
