onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_6mo
19.773041	6.498	INT_OTHER
26.270704	2.933	INT_PLACE
29.203557	0.264	INT_ACT
29.46737	0.886	INT_PERSON
30.353733	7.668	EXT_SEM
38.021925	4.62	EXT_OTHER
42.641901	0.781	INT_PERC
43.422878	0.815	INT_OBJ
44.238273	1.039	INT_ACT
45.277713	7.983	EXT_SEM
53.260799	3.735	INT_PERSON
56.995847	0.257	INT_ACT
57.252763	5.622	INT_PLACE
62.87524	1.196	INT_ACT
64.07108	2.746	INT_PLACE
66.817085	4.71	INT_PERC
71.526919	7.543	INT_EMO
79.070285	17.524	INT_PERC
96.594123	3.041	INT_TIME
99.635098	8.457	INT_PERC
108.091675	23.721	EXT_SEM
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
177.377215	0.708	INT_PERSON
178.084864	1.676	INT_PLACE
179.761054	2.649	INT_OTHER
182.410083	12.137	EXT_EPI
194.547353	3.196	EXT_SEM
197.743521	3.729	EXT_REP
201.472084	6.828	INT_TIME
208.300275	6.232	INT_PLACE
214.532669	4.741	EXT_OTHER
219.273274	3.297	INT_OTHER
222.57044	4.916	EXT_OTHER
227.486483	5.627	INT_EMO
233.11368	2.632	INT_PERC
235.745282	4.757	EXT_SEM
240.502714	5.124	EXT_EPI
245.626545	5.769	EXT_REP
251.395999	2.015	INT_EMO
253.411418	1.717	INT_OTHER
255.128733	1.167	INT_PERC
256.29608	4.595	EXT_EPI
260.891303	1.182	EXT_REP
262.07345	2.524	EXT_SEM
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_today
328.94159	2.98	EXT_SEM
331.922035	0.738	INT_TIME
332.660357	0.788	INT_ACT
333.448565	1.611	EXT_SEM
335.05908	4.918	INT_PERC
339.976941	1.517	INT_ACT
341.493494	6.259	EXT_SEM
347.752169	6.827	EXT_REP
354.579021	0.649	INT_OBJ
355.227547	0.908	INT_ACT
356.135484	4.279	INT_OTHER
360.414134	2.464	INT_ACT
362.878007	0.309	INT_OBJ
363.187304	3.991	EXT_REP
367.178289	10.764	EXT_EPI
377.941927	0.93	EXT_REP
378.87219	1.474	EXT_OTHER
380.346462	5.904	INT_PERC
386.250053	3.364	EXT_REP
