onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_today
20.220143	12.945	EXT_SEM
33.165257	1.602	EXT_OTHER
34.766815	41.391	EXT_SEM
76.158301	1.098	INT_TIME
77.255807	15.018	INT_EMO
96.942506	4.983	EXT_SEM
101.925514	1.639	INT_ACT
103.564525	1.644	INT_OBJ
105.208054	3.532	INT_PERC
108.740027	4.659	EXT_OTHER
113.398784	2.557	INT_PERC
115.955936	1.373	INT_PLACE
117.329349	2.368	INT_PERC
124.443964	1.918	INT_PERC
126.362285	0.908	INT_TIME
127.270222	1.656	INT_ACT
128.926458	1.257	INT_PERSON
130.183601	2.512	INT_PERC
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
177.243083	8.759	EXT_SEM
186.001678	8.108	INT_PERC
194.110132	1.257	INT_PLACE
195.367546	12.303	INT_OTHER
207.670706	17.208	EXT_SEM
224.878315	0.888	INT_ACT
225.766297	0.678	INT_OBJ
226.444755	0.758	EXT_REP
227.203032	1.636	INT_ACT
228.839313	0.898	INT_OTHER
229.737272	7.283	INT_TIME
237.020719	2.085	INT_OTHER
239.105979	2.794	INT_PERC
241.89963	4.929	EXT_REP
246.828428	11.488	EXT_SEM
269.307312	4.468	INT_ACT
273.77496	6.186	INT_EMO
279.960901	1.457	EXT_REP
281.417591	1.952	INT_ACT
283.36964	5.481	INT_EMO
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_6mo
327.365979	2.975	INT_OTHER
330.340772	4.499	INT_TIME
334.839983	3.647	INT_PLACE
338.487166	14.428	EXT_SEM
352.915274	2.689	INT_TIME
355.603963	1.882	EXT_SEM
357.485794	0.994	INT_PERSON
358.480094	1.378	INT_ACT
359.857706	0.389	INT_OBJ
360.246822	2.951	INT_OTHER
363.198294	2.058	INT_PERC
365.255863	2.396	INT_ACT
367.651633	6.073	INT_PLACE
373.724206	3.048	INT_ACT
376.772455	7.635	INT_PERC
384.407545	3.741	INT_PLACE
388.149041	1.784	INT_ACT
389.933256	3.043	INT_PERC
392.976216	1.121	INT_PERSON
394.097307	3.719	INT_PERC
397.816084	9.278	INT_ACT
407.094343	1.728	INT_PLACE
414.956855	13.586	EXT_SEM
428.542958	1.475	INT_PERC
430.017726	6.93	EXT_SEM
436.94738	6.78	EXT_OTHER
