onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_5yr
18.071472	11.722	EXT_SEM
29.793693	1.846	INT_TIME
31.640149	1.815	INT_PLACE
33.454659	3.514	INT_OTHER
36.968324	2.019	INT_OBJ
38.987321	4.86	INT_OTHER
43.846973	2.416	INT_PERSON
46.263254	9.473	INT_ACT
55.73605	1.743	INT_PLACE
57.47908	1.748	INT_ACT
59.227084	2.974	INT_PLACE
62.200992	6.394	INT_OTHER
68.595429	3.623	INT_ACT
72.218617	6.544	INT_OTHER
78.762721	3.789	INT_ACT
82.551469	1.368	INT_OBJ
83.919233	1.636	INT_ACT
85.554848	3.965	INT_OBJ
89.519543	17.597	EXT_SEM
107.116702	2.554	INT_PERC
109.67029	0.419	INT_PERSON
110.089337	1.487	INT_ACT
111.575959	2.258	INT_PERSON
113.834362	2.303	EXT_SEM
116.137579	2.568	INT_ACT
118.706005	1.655	EXT_OTHER
120.361302	0.968	INT_PERSON
121.329102	3.443	INT_PLACE
124.771726	1.507	INT_PERC
126.278302	2.625	INT_ACT
128.902862	0.858	INT_EMO
129.760912	2.834	EXT_REP
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_today
171.126853	1.853	INT_TIME
172.979698	1.303	INT_ACT
174.283078	2.875	INT_PLACE
177.158182	0.663	INT_ACT
177.821207	1.227	INT_PERC
179.048418	1.171	INT_OTHER
180.219197	2.722	INT_PLACE
182.940962	1.942	INT_PERC
184.882717	2.703	INT_PERSON
187.585315	1.342	INT_ACT
188.92703	1.054	INT_PERSON
189.981235	0.704	INT_ACT
190.684859	1.598	INT_PERC
192.283274	1.716	INT_ACT
193.998915	0.808	INT_PERC
194.806976	1.407	INT_ACT
196.213881	3.268	INT_PLACE
199.482122	2.543	INT_EMO
202.024992	10.534	INT_ACT
212.559081	0.549	INT_PERSON
213.107834	0.718	INT_ACT
213.826201	5.694	INT_PERC
219.519746	3.909	EXT_SEM
223.428742	1.911	INT_ACT
225.339253	6.837	EXT_SEM
232.17627	1.217	INT_ACT
233.393503	3.285	INT_PERC
236.678191	1.268	INT_OBJ
237.945832	4	INT_PERC
241.945588	1.591	INT_ACT
243.536479	4.016	INT_OTHER
247.5521	2.633	INT_PERC
250.184932	1.246	INT_ACT
251.430811	3.418	INT_PERC
254.848967	5.003	EXT_REP
259.851648	1.184	INT_ACT
261.035344	1.828	INT_OTHER
262.862944	1.06	INT_PLACE
263.923227	2.195	INT_OTHER
266.117745	10.512	INT_ACT
276.629783	0.947	INT_OTHER
277.576567	2.048	INT_ACT
279.62459	1.517	INT_PERC
281.141143	2.361	EXT_OTHER
283.501692	1.022	EXT_REP
284.523537	2.562	INT_EMO
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_6mo
326.958916	6.353	INT_PLACE
333.311762	16.125	EXT_SEM
349.436471	0.827	INT_ACT
350.263943	1.137	INT_PLACE
351.400916	3.372	INT_PERC
354.772438	3.027	EXT_REP
357.799923	12.058	INT_PERC
369.858088	3.022	INT_OBJ
372.880287	3.348	INT_PERC
376.228294	3.949	INT_ACT
380.177406	11.061	EXT_SEM
391.238886	2.905	EXT_REP
394.144175	1.612	INT_ACT
395.756614	0.446	INT_OBJ
396.203041	11.873	EXT_SEM
408.075601	1.894	INT_ACT
409.969879	3.405	EXT_SEM
413.374972	1.357	INT_ACT
414.732213	1.768	INT_OTHER
416.500599	3.208	INT_ACT
419.709041	1.649	INT_OBJ
421.358456	3.69	INT_PERC
425.048713	2.485	INT_PERSON
427.534026	1.117	INT_ACT
428.651072	2.37	INT_OBJ
431.020745	1.887	INT_PERSON
432.90821	2.306	INT_ACT
435.214494	2.649	INT_OBJ
437.863737	2.727	INT_ACT
