onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	PD
19.101372	6.871	INT_PLACE
25.972403	5.95	INT_PERC
31.92251	0.549	INT_PERSON
32.471262	2.877	INT_ACT
35.347829	3.507	EXT_SEM
38.855068	2.677	INT_PERC
41.531899	0.589	INT_PERSON
42.120561	2.418	INT_OTHER
44.53818	2.461	INT_PERSON
46.999326	1.444	EXT_REP
48.443224	2.739	INT_ACT
51.181808	2.205	EXT_SEM
53.386797	4.472	INT_PLACE
57.858827	1.546	INT_PERC
59.405313	2.672	INT_OBJ
62.076814	2.972	INT_PERC
65.049214	4.24	INT_PERSON
69.288871	3.033	EXT_OTHER
72.321977	17.116	EXT_SEM
89.437876	7.251	INT_PERC
96.688731	2.694	INT_PLACE
99.382721	11.113	EXT_SEM
110.495474	4.613	INT_PERSON
115.108212	3.618	INT_OBJ
118.726141	15.132	EXT_SEM
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	PD
173.072772	4.516	INT_OBJ
177.588502	5.336	INT_PLACE
182.924699	10.22	EXT_OTHER
193.144737	3.103	INT_PERC
196.247685	0.549	INT_PERSON
196.796438	2.901	INT_ACT
199.697077	2.444	EXT_OTHER
202.141522	43.356	EXT_SEM
245.497774	1.527	EXT_REP
247.024304	5.236	INT_OTHER
258.401506	2.513	EXT_OTHER
260.91439	1.661	INT_PERC
262.574924	6.377	INT_OBJ
268.951823	4.468	INT_PERC
273.41986	4.287	INT_OTHER
277.706886	0.868	INT_PLACE
278.574913	5.604	INT_PERC
284.178618	1.157	INT_OBJ
285.335988	1.605	INT_PERC
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	PD
326.814472	9.726	INT_PLACE
336.540172	6.293	INT_PERC
342.832763	0.728	EXT_REP
343.561108	1.127	INT_OBJ
344.688545	1.857	INT_PERSON
346.545131	1.776	INT_PERC
348.321095	2.041	INT_ACT
350.362353	1.556	INT_OBJ
351.918816	2.521	INT_OTHER
354.439742	17.114	EXT_SEM
371.553482	9.363	INT_PERC
380.91646	3.38	INT_PLACE
384.296188	9.157	EXT_SEM
393.452736	7.075	INT_PERC
400.527715	2.558	INT_PLACE
403.085224	1.517	INT_OTHER
404.601777	3.131	EXT_REP
407.732889	2.002	INT_OTHER
409.734509	3.495	INT_PERC
413.229611	2.947	INT_OTHER
416.176305	4.585	INT_PERC
420.761711	13.623	EXT_SEM
434.384883	2.283	INT_OBJ
436.668266	4.633	EXT_REP
