onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_5yr
18.080681	4.112	INT_ACT
22.192976	4.725	EXT_SEM
26.917811	3.704	INT_TIME
30.621997	9.458	INT_PLACE
40.080073	5.327	INT_OTHER
45.407035	5.578	EXT_SEM
50.985407	4.196	INT_OTHER
55.181748	5.431	EXT_OTHER
60.61225	0.831	INT_ACT
61.443474	1.031	INT_OTHER
62.474946	1.868	INT_PERC
64.342781	4.318	INT_PERSON
68.660636	2.537	EXT_SEM
71.197676	3.669	EXT_OTHER
74.866468	3.323	INT_ACT
78.189363	0.579	INT_OBJ
78.768047	3.658	INT_OTHER
82.426076	2.045	INT_ACT
84.471432	3.297	INT_PERC
87.768423	14.818	EXT_OTHER
102.586605	3.679	EXT_REP
106.265984	1.866	EXT_OTHER
108.131744	8.864	INT_ACT
116.996003	1.378	INT_OTHER
118.374238	2.929	EXT_SEM
121.303639	3.468	EXT_REP
124.771713	1.926	EXT_SEM
126.697337	3.637	INT_ACT
130.334154	0.529	INT_PERC
130.862952	2.627	INT_ACT
133.490168	1.237	INT_OTHER
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_today
174.390372	4.204	INT_ACT
178.594567	0.369	INT_TIME
178.963728	2.025	INT_PLACE
180.988838	4.4	INT_ACT
185.388428	3.73	INT_PERC
189.118116	3.211	INT_PLACE
192.32878	4.064	INT_ACT
196.393099	2.211	INT_PLACE
198.60412	3.784	EXT_REP
202.388458	9.73	INT_PLACE
212.118475	3.905	EXT_SEM
216.023643	10.145	INT_ACT
226.169039	4.605	INT_PERSON
230.773731	5.866	EXT_SEM
236.639278	4.425	INT_ACT
241.064711	3.649	EXT_SEM
248.85771	1.666	INT_ACT
250.523923	1.472	INT_OBJ
251.996116	6.794	INT_ACT
264.774018	2.045	EXT_OTHER
266.819369	1.706	INT_PERC
268.525491	2.326	EXT_REP
270.851738	16.617	EXT_SEM
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_6mo
327.189004	16.201	EXT_SEM
343.390139	3.591	INT_TIME
346.980721	2.175	INT_PERSON
349.155778	6.621	INT_ACT
355.776961	4.85	INT_OTHER
360.626527	7.735	EXT_REP
368.361967	3.063	INT_OTHER
371.424551	4.117	EXT_SEM
375.542002	2.603	INT_EMO
378.144528	3.627	INT_OTHER
381.771817	3.706	EXT_SEM
385.478045	1.999	INT_ACT
387.476929	7.098	INT_PERC
394.574573	2.304	INT_OTHER
396.87856	5.352	INT_PERC
402.230595	4.59	INT_PERSON
406.821011	0.997	INT_PERC
407.8178	3.23	INT_PERSON
411.048115	2.155	EXT_SEM
413.203601	3.774	INT_ACT
416.97774	9.71	INT_PERC
426.687326	1.769	INT_PERSON
428.456636	0.748	INT_PERC
429.204935	1.779	INT_ACT
430.983549	1.728	INT_PLACE
432.711433	3.398	INT_ACT
436.109196	4.515	INT_PERC
