onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_6mo
17.548532	5.601	EXT_SEM
23.149604	2.885	INT_TIME
26.034281	3.253	EXT_SEM
29.287327	4.835	INT_TIME
34.122426	1.964	INT_PERSON
36.086692	2.604	INT_ACT
38.690773	1.088	INT_PLACE
39.778301	5.363	EXT_SEM
45.141477	5.292	INT_EMO
50.433768	3.419	EXT_SEM
53.853261	3.373	INT_EMO
57.226497	0.798	EXT_REP
58.024683	4.484	INT_PERSON
62.508436	0.609	INT_ACT
63.117053	0.559	INT_OTHER
63.675783	2.369	EXT_REP
66.044919	2.053	INT_EMO
68.097782	1.267	INT_ACT
69.364902	0.998	INT_OBJ
70.362635	2.4	EXT_REP
72.762318	3.784	INT_OBJ
76.54651	7.75	EXT_SEM
84.296064	3.238	INT_EMO
87.534236	4.657	INT_ACT
92.191602	1.137	INT_PERC
93.329017	1.368	INT_ACT
94.697426	0.509	INT_OBJ
95.206269	5.328	INT_PERC
100.534296	2.245	INT_PERSON
102.779279	2.95	INT_PERC
105.729052	1.803	INT_PLACE
107.531978	3.78	EXT_SEM
111.311944	1.187	INT_ACT
112.499245	2.171	INT_PERC
114.669753	1.427	INT_ACT
116.096511	3.975	INT_EMO
120.071184	4.05	INT_OTHER
124.120924	2.893	INT_PERC
127.014348	6.204	INT_OTHER
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
172.549772	2.464	EXT_SEM
175.014171	1.716	INT_TIME
176.730271	3.773	EXT_SEM
180.50307	2.148	INT_TIME
182.651458	1.51	INT_PERSON
184.160973	2.065	INT_PLACE
186.226279	2.764	INT_PERC
188.989998	1.127	INT_OBJ
190.117436	5.976	EXT_SEM
196.093584	4.901	INT_PLACE
200.995053	5.231	EXT_REP
206.226051	5.701	INT_PERC
211.927448	1.47	INT_PLACE
213.397784	2.953	INT_OTHER
216.350574	1.976	INT_OBJ
218.326085	0.778	INT_PERC
219.104316	7.194	INT_ACT
226.298184	2.544	INT_EMO
228.842402	5.009	EXT_REP
233.851019	1.656	INT_ACT
235.507255	2.135	INT_PLACE
237.642402	5.459	EXT_SEM
243.101694	3.221	INT_PERC
246.322637	2.979	INT_ACT
249.301562	0.409	INT_OBJ
249.710632	0.738	INT_ACT
250.448954	4.494	INT_OBJ
254.942911	2.618	INT_PERC
257.560702	2.172	INT_PERSON
259.732341	0.389	INT_ACT
260.121456	1.507	INT_OBJ
261.628032	2.79	INT_ACT
264.417562	8.23	INT_EMO
272.647152	0.898	INT_PLACE
273.545112	3.147	INT_OBJ
276.692116	9.957	INT_PERC
286.649326	0.507	EXT_REP
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_today
326.315118	4.739	EXT_OTHER
331.054261	0.878	INT_TIME
331.932265	3.643	INT_PERC
335.57517	10.933	EXT_EPI
346.508337	1.327	EXT_REP
347.835322	0.619	INT_ACT
348.453916	6.736	EXT_SEM
355.18982	3.161	INT_ACT
358.350771	0.619	INT_OBJ
358.969365	2.105	EXT_REP
361.0744	1.357	INT_ACT
362.431316	4.589	INT_OBJ
367.01999	0.968	EXT_REP
367.98779	11.019	INT_OBJ
379.006465	4.5	EXT_REP
383.506373	2.917	INT_ACT
386.423723	0.788	EXT_REP
387.211932	2.153	INT_OBJ
389.365175	1.038	INT_PERC
390.402816	3.728	INT_ACT
394.130921	11.414	EXT_REP
405.545389	1.45	INT_ACT
406.995167	1.437	INT_OBJ
408.431902	0.928	EXT_OTHER
409.359793	2.166	INT_OBJ
411.525798	4.536	INT_OTHER
416.061512	6.81	INT_ACT
422.871268	1.377	INT_OBJ
424.248139	5.947	EXT_EPI
436.296136	1.729	INT_PERC
438.024925	1.896	INT_OBJ
