onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_6mo
18.354236	1.257	INT_ACT
19.611378	1.831	INT_OTHER
21.442036	1.95	EXT_SEM
23.392044	2.909	INT_OTHER
26.301002	85.886	EXT_SEM
112.186616	2.511	INT_ACT
114.698	0.999	INT_OBJ
115.697465	2.559	INT_OTHER
118.25694	2.585	INT_OBJ
120.841896	4.408	EXT_REP
125.25006	3.909	INT_PERC
129.159349	3.34	INT_ACT
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
180.219936	1.137	INT_OTHER
181.357351	1.533	INT_PERSON
182.890473	1.909	INT_PLACE
184.799162	0.908	INT_TIME
185.707242	5.119	EXT_SEM
190.826735	4.181	INT_PLACE
195.008182	2.754	INT_ACT
197.762478	0.938	EXT_SEM
198.700347	2.38	INT_PERC
201.080643	0.561	INT_OBJ
201.641816	0.688	INT_PERC
202.330251	9.361	EXT_SEM
211.69152	2.501	INT_ACT
214.192917	3.757	INT_EMO
217.95005	2.342	INT_ACT
220.292077	0.569	INT_PERC
220.860785	4.236	INT_ACT
225.096693	0.18	INT_PERC
225.276285	1.996	INT_OBJ
227.272083	1.39	INT_PERC
228.661873	1.068	INT_PERSON
229.729446	2.639	INT_ACT
232.368169	2.185	EXT_REP
234.553203	0.698	INT_ACT
235.251615	0.908	INT_PERC
236.159552	4.142	EXT_OTHER
240.301708	1.876	INT_PERC
242.177444	3.424	INT_EMO
245.601087	1.561	INT_ACT
247.161869	0.599	INT_PERSON
247.760508	7.488	INT_ACT
255.248793	3.678	INT_PERC
258.926874	1.695	INT_PERSON
260.621422	0.529	INT_PLACE
261.150221	2.004	INT_ACT
263.154382	1.387	EXT_SEM
264.54123	1.978	INT_ACT
266.51886	1.876	INT_OTHER
268.394597	4.282	INT_PERC
272.67612	3.236	INT_EMO
275.912418	5.055	INT_PERC
280.967807	5.4	INT_EMO
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_today
325.494172	0.17	INT_TIME
325.663786	1.906	INT_OTHER
327.569455	3.154	INT_PERSON
330.723652	6.079	EXT_EPI
336.802623	1.98	INT_ACT
338.782592	2.015	INT_PLACE
340.797599	1.884	INT_ACT
342.68114	1.197	INT_OTHER
343.878419	1.028	INT_ACT
344.906083	0.828	INT_OBJ
345.734201	6.921	INT_ACT
352.655298	2.591	INT_PERSON
355.246628	0.908	EXT_EPI
356.154564	2.151	INT_ACT
358.305782	3.925	INT_PERC
362.230391	0.688	INT_ACT
362.918826	4.179	INT_PERC
367.098227	8.195	EXT_REP
375.293286	1.99	INT_OBJ
377.28287	1.123	INT_PERC
378.406003	1.94	INT_PERSON
380.346307	0.808	INT_PLACE
381.15447	2.608	INT_PERC
383.762438	0.406	INT_OBJ
384.168734	2.96	INT_ACT
387.128758	2.004	INT_PERSON
389.132798	0.259	INT_ACT
389.392209	1.088	INT_PERSON
390.479737	7.267	INT_ACT
397.746302	2.717	INT_PERC
400.463046	11.559	INT_ACT
412.022252	2.486	INT_PERC
414.507821	4.287	INT_ACT
418.795091	1.058	INT_PERC
419.852687	0.52	INT_OTHER
420.372562	1.433	INT_PERC
421.805561	0.928	INT_OTHER
422.733452	1.417	INT_OBJ
424.150232	3.664	INT_ACT
427.814623	2.175	INT_OTHER
429.989966	9.898	EXT_EPI
