onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_6mo
17.226572	0.779	INT_ACT
18.005461	0.429	INT_PLACE
18.434486	0.938	INT_OTHER
19.372354	0.798	INT_TIME
20.17054	2.212	INT_PERSON
22.382638	0.469	INT_PLACE
22.851572	11.59	EXT_SEM
34.442048	1.467	INT_ACT
35.908715	2.807	INT_OTHER
38.715943	1.783	INT_PERSON
40.499087	3.985	EXT_SEM
44.48404	2.956	INT_PLACE
47.439608	1.673	INT_ACT
49.112275	1.407	INT_PERSON
50.519078	3.938	INT_PERC
54.457251	19.064	INT_PERSON
73.52089	1.586	INT_PLACE
75.107284	3.995	INT_PERC
79.102571	1.919	INT_PERSON
81.021817	1.028	EXT_SEM
82.049481	4.047	INT_ACT
86.096588	1.157	INT_OBJ
87.253957	1.656	EXT_OTHER
88.910193	6.087	EXT_EPI
94.996816	2.481	INT_ACT
97.477964	1.147	INT_TIME
98.625356	2.504	INT_ACT
101.129117	1.008	INT_OBJ
102.136827	3.148	INT_ACT
105.284375	1.227	EXT_SEM
106.511585	1.945	INT_ACT
108.456813	1.177	INT_OBJ
109.634137	4.79	INT_ACT
114.423669	0.359	INT_PERSON
114.782852	0.678	INT_ACT
115.46131	0.808	INT_OBJ
116.269474	2.983	INT_PERC
119.252908	11.786	EXT_SEM
131.038595	1.909	INT_OTHER
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_today
172.186108	0.413	INT_TIME
172.598915	2.986	INT_PLACE
175.584428	2.09	INT_OTHER
177.674884	0.379	INT_EMO
178.054022	2.958	EXT_EPI
181.012401	1.277	EXT_OTHER
182.289499	2.85	EXT_EPI
185.139281	3.51	EXT_SEM
188.649589	2.636	EXT_OTHER
191.28582	5.314	INT_ACT
196.600051	3.829	INT_PERC
200.428609	3.081	INT_EMO
203.509145	3.681	EXT_OTHER
207.190297	0.52	INT_ACT
207.709803	0.968	INT_PLACE
208.677603	2.569	EXT_OTHER
211.246844	1.586	INT_OBJ
212.833239	1.826	INT_ACT
214.659089	8.285	EXT_OTHER
222.944007	9.098	INT_OBJ
232.042505	0.98	EXT_OTHER
233.022698	1.636	EXT_SEM
234.658979	3.655	EXT_OTHER
238.313684	4.497	INT_PERC
242.810891	0.355	INT_PLACE
243.166321	1.77	INT_OTHER
244.936297	0.549	INT_PERC
245.48505	1.16	INT_PERSON
246.64482	1.397	INT_ACT
248.041645	1.117	INT_OBJ
249.159106	1.586	INT_PERC
250.7455	1.021	INT_ACT
251.766843	0.591	INT_OBJ
252.357411	1.947	INT_PERC
254.304557	11.797	EXT_OTHER
266.102014	2.667	EXT_REP
268.768638	2.764	INT_PERC
271.532357	0.259	INT_PERSON
271.791768	1.637	INT_ACT
273.428887	1.367	INT_PLACE
274.79578	5.644	EXT_SEM
280.440085	2.718	EXT_OTHER
283.158002	1.367	EXT_REP
284.524895	2.075	EXT_OTHER
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_5yr
325.206972	2.336	INT_OTHER
327.543029	1.328	INT_PERSON
328.871247	2.94	INT_PLACE
331.81123	1.557	INT_TIME
333.368503	2.146	EXT_OTHER
335.514316	2.885	EXT_SEM
338.39912	3.625	INT_PERC
342.023759	0.728	INT_PLACE
342.752104	7.742	EXT_SEM
350.494565	3.969	EXT_EPI
354.463683	7.429	INT_ACT
361.892658	1.712	EXT_SEM
363.604691	3.386	EXT_OTHER
366.990699	1.882	INT_ACT
368.872878	0.758	INT_PLACE
369.631155	1.757	INT_ACT
371.388358	0.629	INT_OBJ
372.01693	2.104	INT_PERC
374.121401	2.041	EXT_SEM
376.162095	2.394	INT_ACT
378.556032	0.787	INT_PERSON
379.343079	0.783	INT_ACT
380.125975	3.842	INT_OBJ
383.968168	0.279	EXT_OTHER
384.247533	0.459	INT_PERC
384.70649	1.816	INT_OBJ
386.522363	4.267	INT_ACT
390.789653	2.217	INT_OTHER
393.006251	1.084	INT_ACT
394.089861	9.568	INT_PERSON
403.65742	1.876	EXT_REP
405.533123	11.614	EXT_SEM
417.147473	0.728	EXT_OTHER
417.875818	4.76	INT_EMO
422.636317	12.005	EXT_SEM
434.64115	5.598	EXT_REP
