onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_6mo
19.231472	1.72	INT_PERSON
20.951393	4.116	INT_OTHER
25.067878	2.293	INT_PLACE
27.360422	1.662	EXT_OTHER
29.022077	2.821	EXT_SEM
31.843353	2.72	INT_ACT
34.563001	5.82	EXT_SEM
40.382807	8.172	INT_PERC
48.555193	6.571	INT_ACT
55.126152	3.28	INT_TIME
58.406144	2.481	INT_PERC
60.886645	0.339	INT_PERSON
61.225874	1.596	INT_PERC
62.822245	1.622	INT_PERSON
64.444043	0.579	INT_ACT
65.022728	2.645	INT_OTHER
67.668216	1.517	EXT_SEM
69.18477	4.29	INT_ACT
73.474453	4.097	EXT_REP
77.571285	3.964	INT_ACT
81.535745	4.544	INT_PLACE
86.079523	5.707	INT_ACT
91.786375	3.372	INT_PLACE
95.158699	5.268	INT_ACT
100.427019	1.216	INT_PERC
101.643459	2.053	INT_ACT
103.696703	5.231	EXT_OTHER
108.927885	1.715	INT_PERC
110.643037	1.697	INT_ACT
112.339797	1.038	INT_PERSON
113.377439	1.796	INT_ACT
115.173357	1.252	INT_PERSON
116.425711	7.274	INT_ACT
123.700019	3.513	EXT_OTHER
127.212626	2.547	INT_ACT
129.759584	1.559	INT_OBJ
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
172.168672	2.778	INT_ACT
174.946456	4.842	INT_OTHER
179.78879	4.561	EXT_SEM
184.349753	2.862	EXT_REP
187.212152	10.256	EXT_SEM
197.468404	0.938	INT_ACT
198.406273	0.918	INT_TIME
199.324187	6.897	INT_PLACE
206.221047	3.854	INT_PERSON
210.074558	4.526	INT_ACT
214.600535	1.268	INT_PLACE
215.868071	3.866	INT_PERSON
219.733734	1.277	INT_OBJ
221.010832	2.265	INT_ACT
223.275555	0.678	INT_OBJ
223.954013	7.084	INT_ACT
231.038478	1.718	INT_OBJ
232.756944	2.048	EXT_REP
234.804604	4.295	INT_ACT
239.099327	1.926	INT_PERC
241.025012	1.549	INT_ACT
242.57379	2.979	INT_TIME
245.552814	4.919	EXT_REP
250.471867	4.607	INT_PERC
255.078712	9.71	INT_OTHER
264.78827	10.427	INT_ACT
275.215352	0.659	INT_PERSON
275.873856	0.479	INT_ACT
276.352767	1.629	INT_PERC
277.981478	1.274	EXT_REP
279.255676	1.383	INT_PERC
280.6391	3.978	INT_OBJ
284.616781	0.494	EXT_EPI
285.110594	0.474	INT_ACT
285.584389	0.941	EXT_REP
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_today
325.2096	1.868	INT_TIME
327.077825	1.886	INT_ACT
328.96354	2.295	INT_OTHER
331.258324	1.098	EXT_REP
332.35583	2.9	INT_ACT
335.255651	2.724	INT_OBJ
337.97946	6.899	INT_OTHER
344.878718	0.968	EXT_REP
345.846519	3.919	INT_ACT
349.765312	1.756	INT_PLACE
351.521321	3.018	INT_OBJ
354.539338	0.838	INT_ACT
355.377433	1.103	INT_PLACE
356.480819	5.009	INT_ACT
361.489421	4.929	INT_OBJ
366.418901	0.888	INT_ACT
367.306883	0.958	INT_PERC
368.264706	1.309	INT_OBJ
369.573263	3.884	INT_ACT
373.457575	2.092	INT_OBJ
375.54961	2.37	EXT_REP
377.919737	2.314	INT_ACT
380.233471	3.567	INT_OBJ
383.800422	2.075	EXT_SEM
385.875705	1.552	INT_ACT
387.428056	2.468	INT_OBJ
389.895983	1.6	INT_ACT
391.49568	2.08	EXT_REP
393.575184	1.701	INT_PLACE
395.27594	3.089	EXT_SEM
398.365013	3.593	INT_ACT
401.95804	4.951	INT_PERSON
406.908951	1.457	EXT_SEM
408.36564	0.988	INT_ACT
409.353396	2.073	EXT_REP
411.426152	3.7	INT_ACT
415.125704	1.666	INT_PERC
416.791917	4.214	INT_ACT
421.005633	1.008	INT_PERC
422.013342	0.369	INT_OBJ
422.382503	1.985	INT_PERC
424.367991	0.668	EXT_REP
425.036472	10.567	INT_ACT
435.603356	4.509	EXT_OTHER
