onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	PD
18.551222	4.725	EXT_OTHER
23.276145	1.626	INT_PERC
24.902448	1.095	INT_OTHER
25.997715	2.085	INT_PERC
28.082596	0.489	INT_OTHER
28.571484	0.549	INT_ACT
29.120237	3.541	INT_PERC
32.661683	2.189	INT_OTHER
34.850863	12.362	EXT_SEM
47.213151	1.606	INT_PERC
48.8195	0.449	INT_OBJ
49.26848	0.698	INT_PLACE
49.966892	2.757	INT_PERC
52.724015	0.299	INT_PLACE
53.023334	0.888	INT_OBJ
53.911316	1.487	EXT_SEM
55.397938	0.738	INT_OBJ
56.13626	2.472	INT_PERC
58.608238	1.028	INT_PLACE
59.635903	2.882	INT_PERC
62.517528	0.728	INT_OBJ
63.245872	1.997	INT_PLACE
65.242809	0.818	INT_PERC
66.060949	0.688	INT_OBJ
66.749385	3.104	EXT_OTHER
69.853553	2.758	INT_PERC
72.611525	0.369	INT_PERSON
72.980686	0.449	INT_ACT
73.429666	1.068	EXT_REP
74.497239	4.107	INT_PERSON
78.6043	0.319	INT_ACT
78.923575	0.459	INT_PERC
79.382531	0.708	EXT_REP
80.090921	2.383	INT_PERC
82.474229	0.569	INT_OBJ
83.042937	0.998	INT_PERC
84.040669	0.688	INT_OBJ
84.729105	0.479	INT_PERC
85.208016	0.299	INT_OBJ
85.507336	9.896	EXT_SEM
95.403737	0.908	EXT_REP
96.311673	1.537	EXT_SEM
97.848181	0.649	EXT_REP
98.496707	2.335	EXT_SEM
100.831538	1.098	EXT_REP
101.929043	4.072	EXT_SEM
106.001349	2.901	INT_PERC
108.902708	2.058	INT_PLACE
110.960344	1.651	INT_PERC
112.611108	5.402	INT_PERSON
118.012716	1.776	INT_OBJ
119.78868	1.377	INT_TIME
121.165551	0.609	INT_PERC
121.774167	4.565	EXT_SEM
126.339241	6.151	EXT_REP
132.490172	0.12	EXT_OTHER
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	PD
171.652816	1.736	INT_OBJ
173.38887	1.646	INT_PLACE
175.034431	1.828	EXT_SEM
176.862379	1.117	EXT_REP
177.979839	0.289	INT_PERC
178.269182	0.289	INT_PERSON
178.558524	1.467	INT_OBJ
180.025191	2.011	EXT_OTHER
182.035704	0.698	EXT_REP
182.734117	2.368	INT_PERC
185.10213	0.249	INT_OBJ
185.351563	1.786	INT_PERC
187.137504	1.387	EXT_OTHER
188.524352	2.74	EXT_SEM
191.264022	3.425	EXT_REP
194.689485	1.904	EXT_SEM
196.593192	1.018	INT_OBJ
197.610879	3.511	INT_PERC
201.121905	0.549	INT_PERSON
201.670658	0.778	INT_ACT
202.448889	2.036	INT_OTHER
204.484883	2.249	INT_PERC
206.733658	4.839	EXT_REP
211.573009	1.776	INT_PLACE
213.348973	1.556	EXT_SEM
214.905435	6.353	INT_PERC
221.258117	1.736	EXT_REP
222.994171	0.728	INT_TIME
223.722516	1.756	INT_PERC
225.478525	1.576	INT_PLACE
227.054942	1.766	EXT_REP
228.820929	3.797	INT_PERC
232.617479	2.828	INT_OBJ
235.444988	0.599	INT_PLACE
236.043627	11.499	INT_PERC
247.543056	6.559	EXT_SEM
254.102197	1.367	INT_PERC
255.46909	2.274	INT_OBJ
257.743488	0.898	INT_PERC
258.641448	20.095	EXT_SEM
278.736128	3.712	EXT_REP
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	PD
326.065659	2.524	INT_OTHER
328.589922	1.876	EXT_SEM
330.465659	2.866	INT_PERC
333.331231	2.978	EXT_OTHER
336.309707	2.576	INT_PERC
338.886144	2.126	EXT_SEM
341.012343	0.748	INT_PERC
341.760642	0.639	INT_PERSON
342.399206	2.615	INT_PERC
345.013967	0.539	INT_OBJ
345.552742	0.529	INT_PERC
346.08154	0.359	INT_OBJ
346.440724	1.029	INT_PERC
347.470154	1.366	INT_PERSON
348.836264	0.519	INT_PERC
349.355085	0.329	INT_OBJ
349.684337	0.349	INT_PERC
350.033543	0.429	INT_OBJ
350.462568	1.63	INT_PERC
352.092782	1.234	INT_PERSON
353.327079	1.018	INT_OBJ
354.344766	0.619	INT_PERC
354.96336	0.409	INT_OBJ
355.37243	3.727	INT_PERC
359.099747	0.888	INT_OBJ
359.987729	1.842	INT_PERC
361.829265	1.637	INT_PLACE
363.465818	1.038	EXT_SEM
364.503459	3.012	INT_PERC
367.515267	2.325	INT_PERSON
369.839983	0.788	INT_OBJ
370.628192	9.291	INT_PERC
379.919294	0.519	INT_PERSON
380.438114	1.673	EXT_SEM
382.110674	1.387	EXT_OTHER
383.497522	1.477	EXT_SEM
384.974166	1.743	EXT_REP
386.716961	2.744	INT_PERC
389.460725	2.7	INT_OTHER
392.160317	2.677	INT_ACT
394.837488	5.371	INT_PERC
400.208757	1.55	EXT_OTHER
401.759093	2.519	EXT_SEM
404.277926	1.523	INT_PERSON
405.800971	2.247	INT_PERC
408.047512	3.578	EXT_REP
411.625612	1.137	INT_PERSON
412.763027	2.568	INT_PERC
415.330988	3.149	INT_ACT
418.480099	4.462	EXT_REP
422.942062	0.529	INT_PERC
423.470861	0.489	INT_OBJ
423.95975	6.782	EXT_REP
430.741602	0.249	INT_PERC
430.991035	0.369	INT_OBJ
431.360196	1.2	INT_PERC
432.560037	11.34	EXT_OTHER
