onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_6mo
17.496242	2.385	INT_TIME
19.880822	1.28	INT_ACT
21.161091	0.309	INT_PERSON
21.470388	1.77	EXT_EPI
23.240559	1.038	INT_TIME
24.278201	3.255	EXT_EPI
27.53345	0.918	EXT_REP
28.451364	1.232	INT_PLACE
29.683555	1.625	INT_ACT
31.3085	0.728	INT_PLACE
32.036845	3.803	EXT_SEM
35.839729	0.629	INT_ACT
36.4683	2.587	INT_OTHER
39.05503	2.532	INT_EMO
41.587462	1.237	INT_TIME
42.82465	0.419	EXT_REP
43.243697	1.487	EXT_OTHER
44.730319	1.872	EXT_EPI
46.602263	8.291	EXT_SEM
54.893102	3.48	INT_PLACE
58.373191	3.093	INT_PERC
61.466161	3.758	EXT_SEM
65.224478	3.402	INT_PERC
68.626834	4.012	INT_OBJ
72.639018	2.979	INT_PERC
75.617867	3.442	INT_PLACE
79.060044	2.051	EXT_REP
81.11065	3.662	INT_PERC
84.772328	1.227	INT_PLACE
85.999539	1.082	INT_PERC
87.081243	3.19	EXT_SEM
90.270863	1.117	INT_PLACE
91.388323	6.645	EXT_SEM
98.033221	2.235	EXT_REP
100.268142	0.688	INT_OBJ
100.956577	2.275	INT_OTHER
103.231407	1.018	INT_PERSON
104.249094	0.918	INT_ACT
105.167008	3.684	INT_EMO
108.851492	4.56	INT_ACT
113.411129	2.591	INT_PLACE
116.001794	0.778	INT_PERC
116.780025	1.443	EXT_REP
118.222793	1.357	INT_ACT
119.579709	0.549	INT_PERC
120.128462	0.748	INT_PERSON
120.876762	0.898	INT_PERC
121.774721	0.718	INT_OTHER
122.493088	2.739	INT_PERC
125.23168	6.219	EXT_EPI
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
171.935407	0.539	EXT_OTHER
172.474182	12.963	EXT_SEM
185.436691	4.097	INT_PLACE
189.534184	1.008	INT_ACT
190.541894	10.702	EXT_SEM
201.243654	3.487	INT_OBJ
204.730677	1.386	INT_PERSON
206.116704	0.928	INT_ACT
207.044595	1.84	INT_OBJ
208.884233	5.595	INT_ACT
214.479348	0.589	INT_OBJ
215.06801	0.878	INT_ACT
215.946015	4.997	INT_OBJ
220.943142	1.342	EXT_REP
222.284939	1.245	INT_ACT
223.529889	1.347	EXT_OTHER
224.876828	4.375	INT_PERC
229.251803	1.806	EXT_REP
231.057698	9.404	INT_PERC
240.461915	5.089	INT_PERSON
245.550716	0.539	INT_PERC
246.089492	0.768	INT_OBJ
246.857746	0.688	INT_PERC
247.546181	1.107	INT_ACT
248.653664	1.217	EXT_REP
249.870898	2.057	INT_PERC
251.928309	1.537	INT_ACT
253.464953	5.647	EXT_OTHER
259.112085	0.758	INT_PERSON
259.870362	1.856	INT_PERC
261.726144	1.997	INT_PERSON
263.723213	0.728	INT_EMO
264.451558	0.529	INT_ACT
264.980356	1.467	INT_PERC
266.447023	4.862	INT_EMO
271.308581	5.604	INT_ACT
276.91232	1.734	EXT_OTHER
278.646601	7.076	EXT_SEM
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_today
325.683512	0.668	INT_TIME
326.351993	0.888	INT_ACT
327.239975	0.708	INT_PERC
327.948365	1.447	INT_PLACE
329.395077	4.411	INT_ACT
333.806196	0.569	INT_PERSON
334.374903	1.059	INT_ACT
335.433573	5.689	EXT_REP
341.122319	0.329	INT_ACT
341.451571	0.519	INT_OBJ
341.970392	1.058	INT_PERC
343.027988	2.619	INT_OBJ
345.646543	0.599	INT_ACT
346.245182	2.373	EXT_SEM
348.618001	1.071	INT_ACT
349.688978	0.659	INT_OBJ
350.347481	2.839	INT_ACT
353.186716	0.802	INT_PERC
353.988807	3.045	INT_PLACE
357.033375	0.389	EXT_REP
357.422491	3.324	INT_PERC
364.574429	4.401	EXT_SEM
368.975423	11.141	EXT_EPI
380.116655	3.821	INT_ACT
383.93797	3.871	INT_PERC
387.809172	0.845	INT_OBJ
388.654458	7.705	EXT_REP
396.359739	3.642	INT_PERC
400.001462	1.97	INT_ACT
401.971844	0.289	INT_PERSON
402.261187	0.449	INT_PERC
402.710166	2.117	EXT_REP
404.827189	0.339	INT_ACT
405.166418	0.659	INT_PERC
405.824921	0.429	INT_ACT
406.253946	0.539	INT_PERC
406.792722	1.666	INT_ACT
408.458935	0.279	INT_PLACE
408.7383	5.105	EXT_OTHER
413.843161	2.735	INT_PERC
416.578437	6.769	EXT_OTHER
