onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_5yr
19.335822	4.108	INT_TIME
23.443851	3.366	INT_PLACE
26.809699	1.473	INT_PERSON
28.282443	3.592	EXT_SEM
31.87428	4.498	INT_PLACE
36.372473	0.926	INT_TIME
37.298366	3.316	INT_PLACE
40.614756	4.282	INT_PERC
44.896299	7.089	INT_OBJ
51.985793	1.822	INT_OTHER
53.807563	0.728	INT_PERC
54.535907	4.378	INT_OTHER
58.913832	3.104	INT_OBJ
62.018275	1.633	INT_ACT
63.651529	1.537	INT_PERC
65.188037	1.936	INT_PLACE
67.123637	1.377	INT_PERSON
68.500508	0.785	INT_ACT
69.285624	1.556	EXT_REP
70.842086	2.532	INT_PERSON
73.3744	3.555	INT_ACT
76.929778	1.157	EXT_REP
78.087147	6.956	INT_ACT
85.042717	1.467	INT_PERC
86.509384	3.089	INT_OBJ
89.598507	1.147	INT_PLACE
90.745899	8.29	EXT_SEM
99.035921	1.008	INT_PERC
100.043631	0.299	INT_OBJ
100.342951	5.053	INT_OTHER
105.396417	1.667	EXT_REP
107.063237	4.116	INT_PERC
111.179455	0.738	INT_PLACE
111.917777	4.194	EXT_SEM
116.111634	4.46	EXT_REP
120.571198	1.685	INT_PERC
122.255998	1.497	INT_PLACE
123.752597	4.095	INT_PERC
127.847342	1.48	INT_OBJ
129.326967	1.736	INT_PERC
131.063021	0.479	INT_PERSON
131.541933	1.137	INT_PERC
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_today
171.890472	6.333	EXT_OTHER
178.223938	2.138	INT_ACT
180.361494	1.844	INT_PERSON
182.205229	10.974	EXT_SEM
193.178735	0.688	INT_TIME
193.867171	3.012	INT_PERC
196.878677	0.958	INT_ACT
197.8365	1.247	INT_OBJ
199.083666	1.088	INT_PERC
200.171194	0.898	INT_OBJ
201.069153	1.388	EXT_REP
202.456884	1.187	INT_TIME
203.644186	0.609	INT_ACT
204.252803	3.846	INT_PERC
208.099264	4.172	EXT_REP
212.270836	11.83	EXT_SEM
224.100456	1.569	INT_ACT
225.669806	0.758	INT_PERC
226.428083	1.078	INT_ACT
227.505634	1.556	INT_PERC
229.062096	0.249	INT_OBJ
229.311529	0.938	INT_ACT
230.249398	0.449	INT_OTHER
230.698377	3.651	INT_ACT
234.349722	0.828	INT_OBJ
235.17784	0.758	INT_ACT
235.936116	0.878	INT_OBJ
236.814121	2.612	INT_ACT
239.425938	0.629	INT_OTHER
240.05451	0.768	INT_OBJ
240.822764	5.719	INT_EMO
246.54163	1.995	INT_ACT
248.537095	3.719	EXT_REP
252.256412	0.649	INT_EMO
252.904938	5.049	EXT_REP
257.954164	0.399	INT_ACT
258.353257	1.696	INT_OBJ
260.049402	1.387	INT_OTHER
261.43625	5.257	INT_EMO
266.693262	0.469	INT_TIME
267.162197	2.01	INT_ACT
269.171969	1.612	EXT_REP
270.784392	0.369	INT_ACT
271.153553	0.449	INT_PLACE
271.602532	0.619	INT_ACT
272.221126	3.381	EXT_REP
275.602201	4.638	INT_ACT
280.24055	3.613	EXT_OTHER
283.853915	3.265	INT_ACT
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_6mo
324.112426	3.637	INT_TIME
327.749191	3.213	INT_PLACE
330.961889	2.576	INT_PERC
333.538336	8.853	EXT_SEM
342.391144	7.056	INT_PERC
349.446945	3.107	INT_OBJ
352.553902	1.018	INT_ACT
353.571589	1.507	INT_PERSON
355.078303	1.09	INT_PLACE
356.168642	3.278	INT_OTHER
359.446594	0.549	INT_PERC
359.995346	0.439	INT_PERSON
360.434349	1.127	INT_OTHER
361.561786	0.429	INT_PERC
361.990811	0.459	INT_PERSON
362.449768	1.694	INT_OTHER
364.14394	0.708	INT_PERC
364.85233	0.319	INT_PERSON
365.171604	1.078	INT_PERC
366.249717	0.549	INT_OBJ
366.79847	2.377	INT_PERSON
369.175019	0.539	INT_PERC
369.713794	3.321	INT_OBJ
373.035165	1.796	INT_PERC
374.831084	1.247	INT_PERSON
376.077819	1.8	INT_ACT
377.877933	1.951	EXT_REP
379.828901	2.277	INT_PERSON
382.106392	0.848	INT_ACT
382.954464	1.187	EXT_REP
384.141766	0.599	INT_ACT
384.740405	8.915	EXT_SEM
393.655639	1.774	INT_PERC
395.42941	0.359	INT_PLACE
395.788593	0.868	INT_PERSON
396.65662	0.728	INT_ACT
397.384965	2.656	INT_OTHER
400.041149	3.29	EXT_SEM
403.330981	5.59	INT_EMO
408.92051	0.579	INT_ACT
409.499194	0.998	INT_PERC
410.496927	1.487	INT_ACT
411.98424	0.539	INT_PERC
412.523015	5.903	INT_ACT
418.425737	5.027	EXT_REP
423.45234	0.958	INT_OBJ
424.410163	0.698	INT_PERC
425.108576	2.981	EXT_SEM
428.089754	0.249	INT_PERC
428.339187	0.21	EXT_REP
428.548711	0.349	INT_PERC
428.897917	0.269	EXT_REP
429.167305	1.32	INT_PERC
430.487011	0.569	INT_PLACE
431.055719	3.932	INT_PERC
434.987673	2.535	INT_PLACE
437.523088	1.996	INT_PERC
439.518942	1.127	EXT_REP
