onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_6mo
20.801781	2.918	EXT_OTHER
23.719718	9.313	EXT_SEM
33.032666	2.118	EXT_OTHER
35.150567	8.531	EXT_SEM
43.681465	1.367	INT_PERSON
45.048358	2.325	EXT_SEM
47.373075	0.908	INT_ACT
48.281011	6.543	INT_OTHER
54.823842	3.406	INT_PERSON
58.229382	0.399	INT_ACT
58.628475	2.344	INT_OTHER
60.972247	4.795	EXT_REP
65.7676	0.798	INT_ACT
66.565786	5.292	INT_OTHER
71.85743	1.219	INT_EMO
73.075944	4.064	EXT_REP
77.140132	2.707	INT_PLACE
79.846868	4.882	INT_PERSON
84.729255	4.301	INT_PERC
89.029916	1.474	EXT_REP
90.503617	13.192	INT_PERC
103.69561	2.458	INT_PERSON
106.15402	0.428	INT_ACT
106.58173	0.465	INT_PERC
107.047196	2.559	INT_PERSON
109.606174	2.573	INT_PERC
112.179077	5.024	EXT_SEM
117.202756	2.983	INT_ACT
120.185936	2.02	EXT_SEM
122.205869	2.171	INT_PERC
124.376474	3.073	EXT_OTHER
127.449702	1.974	INT_OBJ
129.424025	0.924	INT_PERC
130.348387	0.639	INT_OBJ
130.986936	1.95	EXT_SEM
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_today
172.091372	1.856	EXT_OTHER
173.947154	1.556	INT_TIME
175.503617	1.167	INT_ACT
176.670963	0.718	INT_PLACE
177.389331	3.25	INT_ACT
180.639711	2.611	EXT_SEM
183.250932	3.569	INT_PERSON
186.820091	0.928	INT_ACT
187.747982	0.738	INT_OTHER
188.486304	3.204	INT_ACT
191.690375	0.968	INT_PLACE
192.658176	2.06	INT_ACT
194.71821	0.459	EXT_REP
195.177167	3.193	EXT_OTHER
198.370329	1.854	INT_OTHER
200.224525	0.738	INT_PERC
200.962847	0.907	INT_ACT
201.869799	4.048	INT_OBJ
205.917443	2.712	EXT_SEM
208.628999	4.852	EXT_REP
213.480824	1.127	INT_PERC
214.608262	2.78	INT_PERSON
217.387923	1.583	INT_TIME
218.971036	1.267	INT_ACT
220.238156	2.02	INT_EMO
222.25781	2.481	EXT_REP
224.738797	2.704	EXT_EPI
227.442652	3.664	EXT_REP
231.106611	2.718	EXT_EPI
233.824788	3.601	EXT_REP
237.425761	1.36	INT_PERC
238.785933	1.752	INT_PLACE
240.537532	4.594	INT_OBJ
245.131953	0.718	INT_PERC
245.85032	3.426	EXT_REP
249.276683	0.748	INT_OTHER
250.024982	3.683	INT_PERC
253.708446	5.276	EXT_OTHER
269.299665	3.59	INT_EMO
272.889419	9.411	EXT_SEM
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_5yr
325.656072	0.698	EXT_OTHER
326.354484	1.267	EXT_SEM
327.621605	0.758	INT_TIME
328.379881	1.477	INT_PLACE
329.856525	0.429	INT_ACT
330.28555	1.582	INT_PERSON
331.867551	5.435	EXT_SEM
337.30283	5.662	EXT_REP
342.965171	5.073	EXT_SEM
348.037946	1.563	INT_PERC
349.60068	0.708	INT_OBJ
350.30907	2.264	INT_PERC
352.573305	1.253	INT_ACT
353.826744	0.708	INT_PERSON
354.535134	2.901	INT_ACT
357.436443	3.347	INT_PLACE
360.78322	0.698	EXT_OTHER
361.481632	0.958	INT_PERC
362.439455	0.349	INT_OBJ
362.788662	2.054	INT_PERC
364.84241	0.519	INT_OBJ
365.361231	1.923	INT_PERSON
367.28451	0.429	INT_PERC
367.713535	5.378	INT_OBJ
373.091111	1.404	INT_ACT
374.495493	4.16	EXT_SEM
378.655845	4.728	INT_EMO
383.383539	1.4	EXT_OTHER
384.783306	3.338	INT_ACT
388.120855	0.309	INT_PERC
388.430152	0.828	INT_OBJ
389.25827	1.247	INT_PLACE
390.505435	0.569	INT_PERSON
391.074143	0.399	INT_ACT
391.473236	0.309	EXT_REP
391.782533	1.337	INT_ACT
393.119494	3.442	INT_PERC
396.561675	3.451	INT_OBJ
400.012887	1.616	INT_PERC
401.629213	1.534	INT_ACT
403.163582	1.686	INT_OTHER
404.84975	1.387	INT_ACT
406.236598	3.769	INT_OTHER
410.006051	5.35	EXT_SEM
415.355896	4.558	EXT_REP
419.913667	4.897	EXT_SEM
424.81104	1.555	INT_EMO
426.365759	4.297	EXT_REP
430.662379	0.577	INT_PERC
431.239574	0.369	INT_OBJ
431.608735	1.552	INT_EMO
433.160698	3.901	EXT_REP
