onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_today
21.774444	0.606	INT_TIME
22.380409	2.366	INT_PLACE
24.746173	1.449	INT_PERSON
26.194906	0.634	INT_PERC
26.829243	0.363	INT_PERSON
27.192132	0.461	INT_ACT
27.65344	1.225	INT_OBJ
28.878299	1.297	INT_PERSON
30.175351	0.549	INT_ACT
30.724104	1.247	INT_PERC
31.97127	0.589	INT_ACT
32.559932	1.173	INT_OBJ
33.733285	7.068	EXT_SEM
40.801202	3.744	INT_PERC
44.545161	1.075	INT_OBJ
45.62013	1.347	INT_PERC
46.967188	1.183	INT_OBJ
48.150615	4.721	EXT_REP
52.871917	2.993	EXT_SEM
55.86463	4.402	INT_PERC
60.266961	3.532	INT_TIME
63.798934	6.235	INT_PERC
70.033679	1.629	INT_PERSON
71.662905	1.634	INT_ACT
73.297347	1.537	INT_OBJ
74.833855	2.167	INT_ACT
77.001159	2.412	INT_PLACE
79.413447	2.863	EXT_SEM
82.276939	10.317	EXT_OTHER
92.593492	8.052	EXT_REP
100.645193	7.307	EXT_OTHER
107.952	14.213	EXT_REP
122.165367	9.617	EXT_SEM
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
172.911428	11.958	EXT_SEM
184.869138	9.708	INT_PERSON
194.577075	3.827	INT_PERC
198.403882	0.457	INT_PERSON
198.860704	2.95	INT_PERC
201.810635	1.636	INT_PLACE
203.446916	6.079	EXT_SEM
209.525494	1.794	EXT_OTHER
211.319025	3.971	EXT_REP
215.29	0.878	INT_PERSON
216.168005	2.614	INT_ACT
218.782063	5.912	EXT_SEM
224.693866	7.527	INT_ACT
232.221158	0.572	INT_OTHER
232.792984	2.371	INT_PERC
235.163507	2.945	INT_ACT
238.108141	4.2	EXT_SEM
242.308594	4.629	EXT_REP
246.938073	1.916	INT_PERC
248.853719	3.363	INT_PERSON
252.21623	1.7	INT_PERC
253.915736	3.099	INT_ACT
257.01517	2.584	INT_EMO
259.599297	1.127	EXT_SEM
260.726735	2.173	EXT_REP
262.899237	2.437	INT_EMO
265.336259	1.671	EXT_REP
267.006994	3.308	EXT_OTHER
270.314943	5.076	EXT_REP
275.391334	6.567	INT_ACT
281.958481	2.804	INT_EMO
284.762109	3.054	INT_ACT
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_6mo
328.109388	11.149	EXT_SEM
339.258299	5.029	INT_ACT
344.287007	2.035	INT_OBJ
346.322245	6.425	EXT_SEM
352.747642	5.052	INT_TIME
357.80011	2.401	INT_PERC
360.200703	2.754	INT_OBJ
362.954445	3.133	INT_EMO
366.087324	0.659	INT_PLACE
366.745828	1.247	INT_OBJ
367.992993	5.524	INT_ACT
373.516873	2.578	EXT_REP
376.094581	0.768	INT_OBJ
376.862835	1.883	INT_PERC
378.746257	2.008	INT_ACT
380.753991	1.876	INT_OTHER
382.629728	4.5	INT_PERC
387.129501	5.771	INT_EMO
392.900302	3.468	EXT_SEM
396.368403	8.321	EXT_REP
404.689592	4.669	INT_OTHER
409.35898	0.858	EXT_EPI
410.21703	4.6	INT_EMO
414.816576	2.674	INT_OTHER
417.490499	3.71	EXT_SEM
421.200253	3.524	INT_ACT
424.724506	2.326	EXT_REP
427.050146	2.184	INT_EMO
429.23381	4.08	EXT_REP
433.314083	8.201	INT_OTHER
