onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_6mo
18.995082	1.378	INT_PERSON
20.373089	3.006	INT_ACT
23.379347	1.673	INT_OTHER
25.05222	2.559	INT_PLACE
27.610914	3.572	INT_TIME
31.183022	11.07	INT_ACT
42.252611	0.329	INT_PERSON
42.581862	0.838	INT_OBJ
43.419958	4.515	INT_ACT
47.934896	1.596	INT_PLACE
49.531268	1.561	INT_ACT
51.091986	0.695	INT_PERC
51.786662	7.695	INT_OTHER
59.481726	7.853	INT_PERC
72.883916	0.978	INT_PERC
73.861694	1.924	INT_ACT
75.786076	1.266	EXT_REP
77.051711	1.2	INT_ACT
78.251679	13.398	INT_EMO
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_today
172.413298	2.005	INT_OTHER
174.41874	0.459	INT_TIME
174.877697	7.326	INT_PLACE
182.204085	5.388	EXT_REP
187.592101	4.862	INT_OTHER
192.454123	3.398	INT_ACT
195.85194	1.835	INT_PLACE
197.687262	1.593	INT_PERC
199.28012	1.92	INT_ACT
201.2003	1.013	INT_PERSON
202.21309	0.165	INT_ACT
202.377876	2.748	INT_OTHER
205.125833	9.686	INT_ACT
214.811353	2.556	INT_PERC
217.367233	2.328	INT_ACT
219.695385	2.535	INT_OTHER
222.230602	4.006	INT_ACT
226.236335	9.03	INT_PERC
235.265868	1.936	INT_ACT
237.201469	12.242	INT_PERC
249.44369	0.948	INT_PERSON
250.391536	2.352	EXT_REP
252.743132	6.086	INT_ACT
258.828827	2.788	INT_PERC
261.617045	2.009	INT_EMO
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_5yr
326.433169	2.546	INT_OTHER
328.979314	1.4	INT_PLACE
330.379099	8.973	INT_TIME
339.352179	9.87	INT_OTHER
349.221765	2.842	INT_PLACE
352.063985	11.091	INT_OTHER
363.155036	1.778	INT_TIME
364.932792	2.063	INT_PERC
366.996125	1.868	INT_PERSON
368.863792	2.364	EXT_SEM
371.228265	5.291	INT_ACT
376.518837	7.882	INT_OTHER
384.400593	3.036	INT_OBJ
387.436598	9.242	INT_ACT
396.678614	0.708	INT_OBJ
397.387004	0.824	INT_PERSON
398.210643	0.911	INT_OTHER
399.121787	3.286	INT_ACT
402.407334	7.442	INT_OTHER
417.472344	7.05	INT_EMO
424.522683	2.222	INT_ACT
426.744843	1.042	INT_PERSON
