onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	PD
17.295872	2.624	INT_PERC
19.919851	0.234	INT_PERSON
20.153411	1.622	INT_ACT
21.774989	4.492	INT_PERC
26.266987	3.421	INT_OBJ
29.68809	1.121	INT_PERC
30.809291	5.566	INT_OBJ
36.374822	1.727	INT_PERC
38.102136	6.651	INT_ACT
44.753198	0.934	INT_PERSON
45.68744	1.525	INT_PERC
47.212252	1.03	INT_OBJ
48.242396	1.762	INT_PERC
50.004543	0.564	INT_OBJ
50.568425	8.367	INT_ACT
58.935748	7.627	INT_OBJ
66.562783	7.478	INT_PERC
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	PD
173.558697	1.857	INT_OTHER
175.415508	1.603	INT_PERC
177.018737	0.521	INT_PERSON
177.53987	2.141	INT_ACT
179.681333	1.348	INT_OBJ
181.028907	0.583	INT_PERC
181.612163	4.152	INT_OTHER
185.763981	0.379	INT_OBJ
186.143119	0.788	INT_PERC
186.931328	3.995	INT_OTHER
190.92651	3.295	INT_PERSON
194.221398	2.325	INT_PERC
196.546708	0.529	INT_OTHER
197.075506	1.973	INT_PERC
199.048222	0.763	INT_OBJ
199.811659	2.595	INT_PERC
202.407034	8.968	INT_OBJ
211.374594	2.802	INT_PERC
214.176263	2.332	INT_PLACE
216.50802	13.75	INT_PERC
230.257813	1.785	INT_OBJ
232.042883	5.637	EXT_OTHER
247.463206	1.477	INT_ACT
248.93985	1.893	INT_PERC
250.832559	1.076	INT_ACT
251.908556	14.119	INT_OBJ
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	PD
325.409572	1.96	INT_OTHER
327.369863	2.895	INT_PERSON
330.265179	0.319	INT_PERC
330.584454	0.449	INT_OBJ
331.033433	2.084	INT_ACT
333.11767	1.87	INT_OBJ
334.987964	1.095	INT_PERSON
336.082997	1.515	INT_PERC
337.598345	1.409	INT_PERSON
339.006925	1.719	INT_PERC
340.725782	3.306	INT_OBJ
344.031628	2.758	EXT_OTHER
346.789179	3.174	INT_OBJ
349.963582	9.212	INT_PERSON
359.175088	4.252	INT_PERC
363.426851	3.352	INT_PLACE
366.778998	2.423	INT_OBJ
369.202307	4.582	INT_PERC
373.784234	5.606	EXT_REP
379.389914	2.425	INT_PERC
381.814493	1.965	INT_ACT
383.779755	3.375	INT_OBJ
387.15429	1.847	EXT_SEM
389.001624	4.754	INT_PERSON
393.755333	1.31	INT_ACT
395.065074	2.105	INT_PERC
397.170008	4.875	INT_PERSON
402.044589	1.892	INT_ACT
403.936335	40.049	EXT_REP
