onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_today
16.996004	10.785	EXT_SEM
27.781247	3.253	INT_TIME
31.033855	16.182	EXT_SEM
47.216061	0.928	INT_ACT
48.143952	1.606	INT_PERC
49.749984	1.806	INT_ACT
51.555879	14.276	EXT_SEM
65.831803	3.136	INT_ACT
68.968152	19.461	EXT_SEM
88.429122	2.707	INT_ACT
91.136182	5.019	EXT_SEM
96.154776	0.464	INT_ACT
96.618278	2.899	INT_PERC
99.517134	26.384	EXT_SEM
125.900897	1.624	INT_TIME
127.525063	2.425	INT_ACT
129.94978	0.439	INT_PERC
130.388782	0.858	INT_OTHER
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
171.146567	15.33	EXT_SEM
186.47632	2.209	INT_PERSON
188.68552	0.649	INT_ACT
189.334046	1.296	INT_TIME
190.629873	1.098	INT_ACT
191.727379	1.606	INT_PERSON
193.333728	1.277	INT_ACT
194.610825	0.888	INT_PLACE
195.498807	1.117	INT_PERC
196.616268	5.698	INT_ACT
202.313946	0.619	INT_PERSON
202.93254	7.488	INT_ACT
210.420262	0.748	INT_OBJ
211.168562	0.449	INT_ACT
211.617541	0.708	INT_PERSON
212.325931	1.854	INT_ACT
214.179862	1.558	INT_PERSON
215.737739	1.048	INT_ACT
216.785358	0.409	INT_PERSON
217.194428	1.018	INT_PLACE
218.212115	7.073	INT_ACT
225.28495	61.137	EXT_SEM
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_6mo
325.305572	4.016	INT_TIME
329.32137	10.845	EXT_SEM
340.166058	0.898	INT_TIME
341.064017	11.486	EXT_SEM
352.549653	3.956	INT_ACT
356.505749	2.32	INT_OBJ
358.825448	2.385	INT_PERC
361.210029	0.798	INT_ACT
362.008215	1.517	INT_OBJ
363.524768	0.559	INT_ACT
364.083498	4.909	INT_OBJ
368.992111	0.479	INT_ACT
369.471022	1.045	INT_OBJ
370.516267	4.422	EXT_SEM
374.938374	3.863	INT_ACT
378.801739	4.618	INT_EMO
383.41942	24.29	EXT_EPI
407.709569	2.504	INT_ACT
410.213878	3.592	INT_OBJ
413.805747	2.126	INT_PERC
415.931633	1.723	INT_ACT
417.654959	1.776	INT_PERC
419.430923	1.058	INT_OBJ
420.488519	0.579	INT_PERSON
421.067204	4.034	INT_ACT
425.101241	14.294	EXT_SEM
439.395354	1.058	EXT_OTHER
