onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	PD
17.525372	3.552	INT_PERC
21.077299	2.604	INT_PLACE
23.681633	2.974	INT_PERC
26.655242	2.437	INT_OTHER
29.092692	5.528	INT_PERC
34.620345	1.824	INT_PERSON
36.444439	0.767	INT_PERC
37.211133	0.342	INT_PERSON
37.552951	0.428	INT_PLACE
37.98068	1.223	INT_PERSON
39.20358	0.6	INT_ACT
39.804051	6.535	INT_PERC
46.338925	4.087	INT_OBJ
50.426271	0.872	INT_PERC
51.298386	0.262	INT_OBJ
51.56034	2.472	INT_PERC
54.032754	1.325	INT_PERSON
55.358212	1.541	INT_OBJ
56.899011	6.07	EXT_SEM
62.968815	14.235	INT_PERC
77.203559	0.931	INT_PERSON
78.134665	10.339	INT_PERC
88.473783	3.197	EXT_REP
91.671125	0.821	INT_PERC
92.492127	2.303	INT_OBJ
94.794879	8.586	INT_PERC
103.380804	6.305	INT_OBJ
109.685632	1.402	INT_PLACE
111.088044	2.308	INT_OBJ
113.396337	9.805	INT_PERC
123.201707	0.776	INT_OBJ
123.977645	4.413	INT_PERC
128.390785	1.708	INT_OBJ
130.098658	3.035	INT_PERC
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	PD
171.374845	6.949	INT_PERC
178.323903	3.667	INT_PLACE
181.99065	1.872	EXT_REP
183.862822	4.514	INT_PERC
188.377264	0.552	INT_PERSON
188.928954	0.68	INT_OBJ
189.609396	0.546	INT_ACT
190.155665	7.116	INT_PERC
197.271754	0.987	INT_PERSON
198.258873	1.115	INT_OBJ
199.373904	2.742	INT_PERC
202.115867	2.096	INT_OBJ
204.211498	3.388	INT_EMO
207.599231	2.792	INT_PERC
210.39075	0.968	INT_OBJ
211.358702	1.166	INT_PERSON
212.524716	1	EXT_REP
213.524613	2.069	INT_PERC
215.59339	3.665	INT_OBJ
219.25834	5.564	INT_ACT
224.822384	9.521	INT_PERC
234.343792	2.883	INT_PERSON
237.227263	4.091	INT_PERC
241.317877	0.942	INT_PLACE
242.260179	0.725	EXT_SEM
242.985344	9.2	INT_PERC
252.185222	2.545	INT_OBJ
254.730345	1.646	EXT_OTHER
256.376491	4.458	EXT_REP
260.834354	2.912	EXT_SEM
263.745979	1.531	INT_PERC
265.276513	2.619	INT_TIME
267.895868	2.461	EXT_REP
270.357225	1.23	INT_PERC
271.587213	0.591	INT_PERSON
272.178031	2.038	INT_OTHER
274.216206	0.726	INT_PERC
274.942005	3.929	INT_PLACE
278.871045	6.332	EXT_OTHER
285.203167	2.166	INT_PERC
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	PD
326.1659	2.709	INT_PERSON
328.874959	3.371	INT_PLACE
332.245817	1.69	EXT_REP
333.935471	2.821	INT_PERC
336.756848	3.842	INT_OBJ
340.598661	3.852	INT_PERC
344.45024	2.445	EXT_OTHER
346.895448	8.364	INT_PERC
355.259217	1.003	INT_OBJ
356.262308	3.235	INT_PERC
359.497439	1.099	INT_PERSON
360.596824	1.39	EXT_REP
361.987031	0.971	INT_PERSON
362.958177	0.842	INT_PERC
363.799974	0.803	INT_OBJ
364.603304	2.105	INT_ACT
366.708569	2.711	EXT_OTHER
369.419637	2.885	INT_ACT
372.304989	0.898	INT_PERSON
373.203029	1.16	EXT_REP
374.363252	2.391	INT_PERC
376.754109	0.965	INT_PERSON
377.718844	0.907	INT_ACT
378.626122	1.427	INT_OBJ
380.05357	2.927	INT_ACT
382.980385	4.687	INT_PERC
387.667483	1.499	INT_PERSON
389.166073	7.033	INT_PERC
396.199364	3.361	INT_PLACE
399.560446	4.751	INT_PERC
404.31108	5.948	INT_OBJ
410.258708	5.546	INT_PERC
415.804484	5.519	EXT_OTHER
421.323034	4.462	EXT_REP
425.785215	2.025	INT_PERC
427.810628	3.666	EXT_REP
431.476684	2.05	INT_OBJ
433.527065	6.692	INT_PERC
