onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_today
16.353562	3.406	INT_TIME
19.759695	3.142	EXT_OTHER
22.901977	1.377	INT_ACT
24.278848	7.632	INT_PLACE
31.910518	2.715	INT_ACT
34.625088	5.382	INT_OTHER
40.00744	5.714	EXT_OTHER
45.721903	15.606	INT_OTHER
61.327592	1.793	INT_PLACE
63.120631	2.754	INT_PERC
65.874373	1.819	INT_OBJ
67.693224	1.77	EXT_OTHER
69.462743	7.269	INT_PERC
76.731814	4.204	EXT_SEM
80.93545	5.749	EXT_REP
86.684618	5.652	INT_OTHER
92.336844	6.505	EXT_OTHER
98.841875	2.486	EXT_REP
101.327689	1.337	INT_OBJ
102.665153	3.422	EXT_OTHER
106.087485	2.412	INT_OBJ
108.499	2.987	INT_PERC
111.485709	20.43	EXT_SEM
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_5yr
171.643372	19.578	EXT_SEM
191.221213	2.643	INT_ACT
193.863719	2.819	EXT_SEM
196.682743	4.719	INT_PERSON
201.401323	2.456	INT_PLACE
203.857045	2.985	EXT_SEM
206.842143	1.433	INT_ACT
208.274924	2.239	INT_PERC
210.5137	3.881	INT_ACT
214.394897	2.469	EXT_SEM
216.863775	1.749	INT_PERC
218.612915	1.487	INT_PLACE
220.099536	1.038	INT_ACT
221.137178	0.649	INT_OBJ
221.785704	1.765	INT_ACT
223.550753	2.484	INT_PERC
226.034976	0.738	INT_EMO
226.773298	1.126	INT_ACT
227.899181	3.423	INT_PERC
231.322511	3.355	INT_OBJ
234.677212	4.982	INT_PERC
239.65947	7.399	INT_OBJ
247.058789	5.697	EXT_REP
252.756161	1.654	INT_PERSON
254.410161	0.807	EXT_REP
255.217613	10.298	INT_ACT
265.515802	1.83	INT_EMO
267.346182	0.801	INT_OBJ
268.147222	2.143	INT_PERC
270.290642	6.528	INT_ACT
276.819119	7.894	INT_PERC
284.713465	2.369	INT_OTHER
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_6mo
326.203072	5.42	INT_PERSON
331.623453	16.418	EXT_SEM
348.041784	10.369	INT_OTHER
358.410843	1.682	EXT_OTHER
360.092533	3.251	INT_PERC
363.343655	0.599	INT_ACT
363.942295	0.229	INT_PERC
364.171773	1.125	INT_PERSON
365.297226	11.135	EXT_SEM
376.432321	5.171	INT_ACT
381.602947	2.054	INT_EMO
383.657425	7.695	EXT_SEM
391.352006	2.604	INT_ACT
393.956087	9.718	INT_OTHER
403.67436	4.322	EXT_SEM
407.996237	5.323	INT_PERC
413.318823	8.868	EXT_REP
422.187261	1.931	INT_EMO
424.118621	1.422	INT_OTHER
425.540207	6.254	INT_EMO
431.794261	2.048	INT_PLACE
433.842325	4.041	INT_PERC
