onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	AB_5yr
17.923172	3.595	EXT_OTHER
21.518643	3.503	EXT_SEM
25.021479	1.301	EXT_REP
26.322737	34.552	EXT_SEM
60.875149	1.683	EXT_REP
62.558379	22.33	EXT_SEM
84.887938	2.985	INT_ACT
87.873111	0.579	EXT_OTHER
88.451796	1.278	INT_OTHER
89.730178	1.713	INT_PLACE
91.44349	4.614	EXT_SEM
96.057821	0.998	INT_ACT
97.055553	1.532	INT_PERC
98.587885	1.178	INT_ACT
99.765697	0.34	INT_OBJ
100.106028	0.46	EXT_REP
100.566476	31.993	EXT_SEM
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	AB_today
171.175172	2.325	INT_TIME
173.500535	2.317	INT_ACT
175.817996	7.735	EXT_SEM
183.552989	4.134	EXT_REP
187.687488	2.77	INT_OTHER
190.457251	2.627	INT_PERC
193.084285	0.689	INT_OBJ
193.773654	2.303	EXT_EPI
196.077127	3.06	INT_ACT
199.13708	4.746	INT_OTHER
203.883194	2.444	INT_ACT
206.327099	1.029	INT_OBJ
207.355915	3.311	INT_EMO
210.666574	1.787	EXT_SEM
212.453401	3.073	INT_ACT
215.526407	1.6	EXT_OTHER
217.126221	1.898	INT_ACT
219.024022	3.809	INT_PERSON
222.833429	0.928	INT_PLACE
223.761346	1.613	INT_ACT
225.374709	2.323	INT_PERC
227.697484	3.833	INT_OTHER
231.530416	1.847	EXT_REP
233.376925	4.358	EXT_SEM
237.734639	9.691	EXT_OTHER
247.425484	0.984	INT_ACT
248.409356	0.331	INT_OBJ
248.740422	0.499	EXT_REP
249.239371	1.432	EXT_OTHER
250.670882	4.155	INT_OBJ
254.825637	0.546	EXT_SEM
255.371736	0.873	INT_ACT
256.244569	1.193	INT_PERC
257.437401	1.821	INT_ACT
259.258182	1.99	INT_OBJ
261.247861	1.344	INT_EMO
262.591427	2.43	EXT_SEM
265.021027	1.222	INT_PERC
266.242707	7.261	EXT_SEM
273.503933	1.4	INT_ACT
274.903665	2.243	INT_EMO
277.14696	4.671	EXT_EPI
281.818142	1.087	INT_ACT
282.905248	0.406	EXT_REP
283.310921	3.948	INT_PLACE
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	AB_6mo
325.113572	1.534	INT_TIME
326.647224	0.886	INT_ACT
327.533175	1.142	INT_PERSON
328.675586	1.439	INT_PLACE
330.114398	1.65	EXT_SEM
331.76484	3.164	INT_PERC
334.929115	2.746	INT_TIME
337.675564	1.11	INT_ACT
338.785334	1.32	INT_PLACE
340.105449	0.741	INT_ACT
340.84685	1.007	INT_PLACE
341.854037	1.422	EXT_SEM
343.276221	1.198	INT_TIME
344.474586	1.755	INT_PERC
346.229422	6.711	INT_ACT
352.94062	3.955	INT_PLACE
356.895988	2.391	EXT_OTHER
359.286878	2.22	INT_PLACE
361.506418	1.259	INT_PERC
362.765401	3.776	EXT_SEM
366.541587	3.386	INT_OTHER
369.927501	4.98	INT_PERC
374.907007	0.884	INT_OBJ
375.791287	1.707	INT_PERC
377.497909	6.208	INT_OTHER
383.706228	6.736	EXT_SEM
390.442144	1.553	INT_ACT
391.99489	0.961	INT_PLACE
392.955514	0.695	EXT_EPI
393.650286	0.643	INT_OBJ
394.293766	1.719	EXT_SEM
396.01275	3.809	INT_PERC
399.821335	2.667	INT_OBJ
402.488514	3.238	INT_ACT
405.726948	1.038	INT_PLACE
406.76459	8.158	INT_ACT
414.922627	1.753	INT_OBJ
416.675877	2.815	EXT_REP
419.491058	3.135	INT_PLACE
422.626526	3.847	INT_PERC
426.473244	0.4	INT_OBJ
426.873009	1.161	EXT_REP
428.034071	0.597	INT_OBJ
428.630923	3.155	INT_PERC
431.785872	5.398	INT_ACT
437.18371	0.947	INT_OTHER
438.130279	2.876	INT_PERC
