onset	duration	condition_type
0	11	stimPicChoice
11	5	stimCuePic
16	118.2	PD
17.900772	1.966	INT_PLACE
19.866305	2.075	INT_PERC
21.9416	3.298	INT_PERSON
25.239891	1.946	INT_PERC
27.185762	3.426	INT_OBJ
30.611584	1.824	INT_PLACE
32.435868	2.024	INT_PERC
34.460228	1.201	INT_OBJ
35.661663	5.309	INT_PERC
40.970686	0.315	INT_PERSON
41.285914	0.698	INT_ACT
41.984327	2.372	INT_PERC
44.355879	1.535	INT_PERSON
45.891136	9.556	INT_PERC
55.446989	15.042	EXT_SEM
70.488722	1.661	INT_PERC
72.149906	23.113	EXT_OTHER
102.041762	1.327	EXT_REP
103.368746	4.606	INT_PERC
107.974943	1.535	INT_OBJ
115.523797	0.707	EXT_OTHER
154	11	stimPicChoice
165	5	stimCuePic
170	118.2	PD
171.112372	5.704	INT_PLACE
176.816001	2.04	INT_PERC
178.855759	0.978	INT_PLACE
179.833536	13.618	INT_PERC
193.451459	2.914	INT_OTHER
201.659536	7.681	EXT_REP
209.341014	1.681	INT_OBJ
211.021909	6.701	INT_PERC
217.722844	3.104	EXT_REP
220.827235	1.577	INT_PERSON
222.40472	12.093	INT_PERC
234.498097	2.874	INT_OBJ
237.372016	11.235	EXT_REP
308	11	stimPicChoice
319	5	stimCuePic
324	118.2	PD
325.354422	1.078	INT_PERC
326.432612	0.495	INT_PERSON
326.928094	0.333	INT_ACT
327.261404	0.943	INT_OBJ
328.204867	1.946	EXT_REP
330.151285	1.606	INT_OBJ
331.757634	2.919	EXT_OTHER
334.676363	2.221	INT_PERC
336.897662	0.549	INT_PERSON
337.446624	1.259	INT_PERC
338.705228	4.97	EXT_SEM
343.674818	4.368	EXT_REP
348.042422	4.053	INT_OBJ
352.09531	2.598	INT_PERSON
354.693208	0.339	INT_PERC
355.032437	2.057	INT_OTHER
357.089869	1.739	INT_PERC
358.828468	0.339	INT_OBJ
359.167697	1.539	INT_PERSON
360.706647	1.25	INT_PERC
361.956196	0.526	INT_OBJ
362.482244	6.496	INT_PERC
368.97853	1.287	INT_PERSON
370.265868	4.857	INT_PERC
375.123197	7.55	INT_EMO
382.67297	4.407	INT_OBJ
387.079708	7.043	INT_PERC
394.122727	10.463	EXT_SEM
404.585719	3.089	INT_PERC
